Company ID (Partner),Company ID (Vendor)
13597318,12575597
12424570,12575597
12664482,12575597
14019538,12575597
14019802,12575597
13373554,12575597
12458812,12575597
12425801,12575597
12686824,12575597
12791440,12575597
12518632,12575597
12487815,12575597
12482042,12575597
12491426,12575597
12612991,12575597
12632818,12575597
12715479,12575597
12479946,12575597
12429472,12575597
12796842,12575597
12633993,12575597
12845558,12575597
12542626,12575597
12495847,12575597
12816328,12575597
18460861,12575597
26103306,12575597
12842971,12575597
14019154,12575597
12536289,12575597
12638634,12575597
14006073,12575597
13098727,12575597
12426871,12575597
12626127,12575597
12409327,12575597
12683888,12575597
12836591,12575597
12585765,12575597
12840938,12575597
12706245,12575597
18469739,12575597
12662465,12575597
12444513,12575597
12399600,12575597
12481621,12575597
13610684,12575597
12461188,12575597
12716778,12575597
13067596,12575597
12470608,12575597
12628958,12575597
12495046,12575597
12590916,12575597
12529116,12575597
12649926,12575597
37127591,12575597
106973203,12575597
12818874,12575597
12520266,12575597
12429058,12575597
12811993,12575597
111544398,12575597
12650176,12575597
12829565,12575597
12524593,12575597
12574298,12575597
13051125,12575597
12482004,12575597
12471585,12575597
12821323,12575597
12533057,12575597
12842516,12575597
12695632,12575597
12427677,12575597
13101504,12575597
14018983,12575597
12646282,12575597
118075534,12575597
12454771,12575597
92201982,12575597
12814618,12575597
12588901,12575597
92121799,12575597
92214880,12575597
12442207,12575597
14012767,12575597
12552526,12575597
18461658,12575597
12611190,12575597
12453812,12575597
92246761,12575597
13093256,12575597
13098989,12575597
12716787,12575597
12796116,12575597
12842994,12575597
12423412,12575597
12644801,12575597
12704390,12575597
12689229,12575597
13608204,12575597
12832402,12575597
12442055,12575597
12574549,12575597
12458108,12575597
12517204,12575597
12470393,12575597
12436500,12575597
12592505,12575597
12825286,12575597
12553732,12575597
13096322,12575597
12837368,12575597
12712988,12575597
12404395,12575597
13079423,12575597
12552300,12575597
13517959,12575597
13580076,12575597
12682198,12575597
37188574,12575597
13062576,12575597
12534264,12575597
14018855,12575597
12664219,12575597
12626181,12575597
12647248,12575597
13090360,12575597
12660926,12575597
118645011,12575597
37128090,12575597
12625221,12575597
13067618,12575597
26065723,12575597
12436896,12575597
12622822,12575597
13411085,12575597
12434413,12575597
13592848,12575597
12523232,12575597
12789130,12575597
12514820,12575597
12585272,12575597
12837537,12575597
12402177,12575597
12798238,12575597
26030851,12575597
12801061,12575597
12788769,12575597
12627279,12575597
12689207,12575597
12567740,12575597
111753055,12575597
37130387,12575597
12797839,12575597
13108214,12575597
12664222,12575597
12798257,12575597
12529608,12575597
12826827,12575597
12429390,12575597
12667111,12575597
12466276,12575597
13069249,12575597
12492736,12575597
12682961,12575597
12813476,12575597
13046111,12575597
13069566,12575597
12805540,12575597
91957213,12575597
13462186,12575597
12638458,12575597
12446463,12575597
12581319,12575597
92075123,12575597
13053809,12575597
12502436,12575597
12703095,12575597
12542230,12575597
12571153,12575597
12531039,12575597
111808089,12575597
12446157,12575597
12487279,12575597
12593277,12575597
12583311,12575597
12566595,12575597
12650554,12575597
12712597,12575597
12449504,12575597
26103834,12575597
13609929,12575597
12448923,12575597
12694247,12575597
12478097,12575597
12625352,12575597
37189423,12575597
13046767,12575597
37127441,12575597
13460976,12575597
12513397,12575597
12424563,12575597
12483205,12575597
14004072,12575597
12822818,12575597
12668384,12575597
13633071,12575597
26071928,12575597
14018902,12575597
12601377,12575597
26062000,12575597
13113954,12575597
12697570,12575597
13089599,12575597
12645807,12575597
13645807,12575597
12439873,12575597
13064368,12575597
12581816,12575597
12801274,12575597
23730931,12575597
13571792,12575597
23730637,12575597
15201497,12575597
111566404,12575597
12790946,12575597
12842738,12575597
12402593,12575597
26061187,12575597
26075646,12575597
12704262,12575597
12515986,12575597
12663213,12575597
92291857,12575597
12661175,12575597
12504544,12575597
12626064,12575597
12418771,12575597
12612995,12575597
12423135,12575597
12541267,12575597
12493298,12575597
12664927,12575597
12618617,12575597
13085685,12575597
12548663,12575597
12479922,12575597
12639286,12575597
12401208,12575597
12651409,12575597
12567314,12575597
91953430,12575597
12461534,12575597
12825684,12575597
12689009,12575597
12439828,12575597
37129014,12575597
12602600,12575597
92010051,12575597
13086084,12575597
12559079,12575597
12500683,12575597
12564807,12575597
12565600,12575597
12584905,12575597
12586438,12575597
12688274,12575597
12446218,12575597
12709549,12575597
37126949,12575597
12548164,12575597
12647691,12575597
12802706,12575597
13088856,12575597
12596255,12575597
12535148,12575597
12813150,12575597
12814108,12575597
12439189,12575597
12622897,12575597
12615286,12575597
12408531,12575597
12506867,12575597
12828316,12575597
12631703,12575597
26104035,12575597
12823951,12575597
12675710,12575597
12606713,12575597
106952806,12575597
12546726,12575597
12492459,12575597
12548279,12575597
13297063,12575597
12638384,12575597
12647580,12575597
12706092,12575597
12700546,12575597
12593129,12575597
12407792,12575597
12686255,12575597
12667245,12575597
13598570,12575597
12650658,12575597
12475171,12575597
12637658,12575597
18464522,12575597
26048416,12575597
13516148,12575597
12398874,12575597
13084543,12575597
111856126,12575597
14019567,12575597
13591708,12575597
12505892,12575597
12528566,12575597
12804512,12575597
12577384,12575597
12516546,12575597
12640530,12575597
13093709,12575597
18457436,12575597
12602393,12575597
12529868,12575597
12559279,12575597
12803748,12575597
13580262,12575597
12458985,12575597
12478888,12575597
12799855,12575597
12454597,12575597
13476198,12575597
12462031,12575597
92095907,12575597
12563347,12575597
13583033,12575597
12431630,12575597
12601052,12575597
12826713,12575597
12673882,12575597
26049251,12575597
12581632,12575597
13480270,12575597
12652032,12575597
13600911,12575597
12421563,12575597
13296333,12575597
13062557,12575597
13520705,12575597
13052483,12575597
12714034,12575597
12829588,12575597
12584920,12575597
12573162,12575597
12602293,12575597
12436277,12575597
14019590,12575597
92244174,12575597
12554140,12575597
12654200,12575597
118645329,12575597
12681002,12575597
12663404,12575597
12552324,12575597
12474830,12575597
12667841,12575597
12661137,12575597
12634450,12575597
12692200,12575597
12401270,12575597
12623212,12575597
12511368,12575597
37189934,12575597
37126374,12575597
12794136,12575597
12673547,12575597
108765791,12575597
12464917,12575597
12415987,12575597
13117995,12575597
13533017,12575597
12570662,12575597
37197451,12575597
12425507,12575597
12809125,12575597
12699523,12575597
12675263,12575597
13373177,12575597
23730559,12575597
12602743,12575597
12655266,12575597
13613278,12575597
12664034,12575597
12545323,12575597
12402315,12575597
12818014,12575597
12675995,12575597
13096374,12575597
12433881,12575597
15195249,12575597
15202177,12575597
12668659,12575597
12433040,12575597
12484888,12575597
92259187,12575597
13046988,12575597
12617418,12575597
26017967,12575597
12444713,12575597
13573282,12575597
12402214,12575597
12447501,12575597
12476567,12575597
12640016,12575597
12610241,12575597
12622297,12575597
12421274,12575597
14009337,12575597
91983039,12575597
12465725,12575597
12841124,12575597
13042699,12575597
12824939,12575597
12538191,12575597
15190285,12575597
13524490,12575597
12831997,12575597
12617293,12575597
12567368,12575597
12501571,12575597
12400347,12575597
12513738,12575597
12686036,12575597
13573323,12575597
12704806,12575597
12633280,12575597
12794611,12575597
12650994,12575597
12556511,12575597
12708913,12575597
12545710,12575597
12655469,12575597
12795850,12575597
26052832,12575597
14019788,12575597
12458767,12575597
12552483,12575597
13079457,12575597
12436514,12575597
12469437,12575597
12786930,12575597
12696957,12575597
13060906,12575597
12790848,12575597
12680938,12575597
12446982,12575597
12566454,12575597
37194016,12575597
12434165,12575597
12536238,12575597
12645046,12575597
12638669,12575597
12693611,12575597
92021527,12575597
12651263,12575597
13538871,12575597
12784679,12575597
12563400,12575597
12401461,12575597
12481922,12575597
18462624,12575597
12594998,12575597
12527544,12575597
115089750,12820231
115009890,12820231
115266266,12820231
118344334,12820231
12625048,12820231
118030102,12820231
12561293,12820231
13113886,12820231
118025735,12820231
12522666,12820231
93530038,12820231
13294037,12820231
12548130,12820231
111829860,12820231
118625869,12820231
12615266,12820231
115147097,12820231
114986358,12820231
13645948,12820231
108750187,12820231
37202360,12820231
118083581,12820231
118049222,12820231
112314913,12820231
12491382,12820231
111768876,12820231
12660547,12820231
115301531,12820231
13093183,12820231
115321921,12820231
37197615,12820231
37133231,12820231
12425140,12820231
115333817,12820231
111828858,12820231
12478888,12820231
118034291,12820231
115313776,12820231
12798281,12820231
12802578,12820231
12680899,12820231
118337344,12820231
118035369,12820231
12601377,12820231
12535148,12820231
111616318,12820231
115203612,12820231
118020798,12820231
112672992,12820231
118644790,12820231
107345546,12820231
118049616,12820231
114952947,12820231
108757981,12820231
12427791,12820231
12449178,12820231
118636875,12820231
12827841,12820231
118074970,12820231
118053245,12820231
115327616,12820231
112766005,12820231
115119330,12820231
12554376,12820231
12689689,12820231
111888873,12820231
118617006,12820231
115158069,12820231
118047394,12820231
12489193,12820231
13575887,12820231
111572976,12820231
118064320,12820231
106899398,12820231
12829045,12820231
111671727,12820231
118347305,12820231
115293634,12820231
112770353,12820231
114986359,12820231
118086117,12820231
12588158,12820231
12565584,12820231
12460261,12820231
12563347,12820231
13575184,12820231
118657670,12820231
118063955,12820231
115020245,12820231
114983429,12820231
107298278,12820231
12831562,12820231
12818798,12820231
92173664,12820231
108765791,12820231
118024558,12820231
115080571,12820231
12561980,12820231
111874641,12820231
118657165,12820231
118059000,12820231
37202612,12820231
118326313,12820231
118657748,12820231
12798257,12820231
111809141,12820231
118659275,12820231
13296073,12820231
26103205,12820231
118339550,12820231
107355829,12820231
13051084,12820231
111880679,12820231
12538913,12820231
13093387,12820231
111918246,12820231
118021875,12820231
12541744,12820231
12713553,12820231
118050455,12820231
118653365,12820231
12696111,12820231
118338062,12820231
25994958,12820231
118645364,12820231
118021739,12820231
12492833,12820231
26074886,12820231
118343196,12820231
12428278,12820231
12512902,12820231
107220285,12820231
12708751,12820231
12419135,12820231
12670213,12820231
12508891,12820231
111536219,12820231
115126991,12820231
13388831,12820231
112537741,12820231
12795253,12820231
118622266,12820231
92000124,12820231
115310304,12820231
12518277,12820231
12647248,12820231
12654358,12820231
118068644,12820231
115177143,12820231
12839282,12820231
118061404,12820231
12411743,12820231
92191688,12820231
12811414,12820231
118058140,12820231
118054938,12820231
115058862,12820231
118660791,12820231
12683881,12820231
12586335,12820231
12539476,12820231
107218283,12820231
13363462,12820231
12690019,12820231
13057742,12820231
115340186,12820231
118073476,12820231
118624318,12820231
115166745,12820231
115329955,12820231
118022829,12820231
12462214,12820231
118334598,12820231
114985088,12820231
12799165,12820231
12553377,12820231
118617147,12820231
12714745,12820231
115159131,12820231
118066740,12820231
118024816,12820231
107460042,12820231
12597026,12820231
18457108,12820231
115136648,12820231
111773186,12820231
115327355,12820231
92210217,12820231
115326739,12820231
12660624,12820231
118072061,12820231
12468499,12820231
118656259,12820231
115126774,12820231
13113394,12820231
118336267,12820231
12654651,12820231
114980274,12820231
111526078,12820231
12482001,12820231
118641804,12820231
118346163,12820231
118627076,12820231
26017769,12820231
12598566,12820231
112768408,12820231
12402917,12820231
13608262,12820231
118081520,12820231
13575651,12820231
118639358,12820231
118617799,12820231
118045209,12820231
12695252,12820231
118628996,12820231
115250408,12820231
118654081,12820231
115242310,12820231
12550390,12820231
12539305,12820231
108764574,12820231
118056246,12820231
111788193,12820231
12587267,12820231
12587499,12820231
118069230,12820231
118030661,12820231
118031467,12820231
118052510,12820231
93480038,12820231
93567796,12820231
13642337,12820231
115076428,12820231
111856779,12820231
12506488,12820231
12703152,12820231
15207785,12820231
118080118,12820231
118081158,12820231
111606374,12820231
118636837,12820231
12789556,12820231
115140067,12820231
107339685,12820231
114942575,12820231
26001040,12820231
13080216,12820231
118058983,12820231
12458985,12820231
92075367,12820231
118066899,12820231
37127353,12820231
12825645,12820231
12682242,12820231
118046627,12820231
12687809,12820231
118075471,12820231
118076294,12820231
107258777,12820231
12688760,12820231
118046845,12820231
12703037,12820231
115323374,12820231
12595565,12820231
118081772,12820231
18461851,12820231
12658608,12820231
12521867,12820231
115146689,12820231
12542705,12820231
12711344,12820231
12696936,12820231
111808394,12820231
12471495,12820231
37191233,12820231
118630462,12820231
13602938,12820231
118062433,12820231
118044849,12820231
118083067,12820231
111838212,12820231
12529116,12820231
118040395,12820231
115314952,12820231
12453812,12820231
118345883,12820231
12646481,12820231
118062614,12820231
118337810,12820231
12711121,12820231
12618357,12820231
13047986,12820231
111785094,12820231
111933208,12820231
111816242,12820231
12645103,12820231
18464885,12820231
111898590,12820231
12676707,12820231
12476457,12820231
111502281,12820231
12799855,12820231
118043565,12820231
12429382,12820231
118647345,12820231
12432641,12820231
12533132,12820231
111630988,12820231
12701763,12820231
12593656,12820231
115151860,12820231
111751087,12820231
118627666,12820231
115267745,12820231
112756251,12820231
108754776,12820231
12560826,12820231
13078186,12820231
114921627,12820231
115269512,12820231
12465287,12820231
118061509,12820231
92244322,12820231
12414255,12820231
118620076,12820231
118052592,12820231
118079528,12820231
13064726,12820231
111873879,12820231
115232363,12820231
12796690,12820231
12567368,12820231
107269113,12820231
118028907,12820231
114986148,12820231
12567998,12820231
12659469,12820231
112765494,12820231
118019109,12820231
118648082,12820231
112403898,12820231
118622770,12820231
115002327,12820231
12817033,12820231
12641824,12820231
12635920,12820231
12403599,12820231
115327348,12820231
26036241,12820231
12705299,12820231
118083297,12820231
18462471,12820231
12498435,12820231
12715577,12820231
108768672,12820231
107351862,12820231
118059348,12820231
111583974,12820231
12435017,12820231
12673437,12820231
107255990,12820231
118323384,12820231
13371860,12820231
12660862,12820231
118060882,12820231
118024960,12820231
12448439,12820231
118638077,12820231
12682715,12820231
12562058,12820231
111749441,12820231
13454126,12820231
118027655,12820231
118617553,12820231
118025033,12820231
12575423,12820231
12671209,12820231
12597069,12820231
106918861,12820231
118036228,12820231
37190388,12820231
115168403,12820231
118022001,12820231
118037414,12820231
12652069,12820231
12660620,12820231
118047301,12820231
12647758,12820231
118047963,12820231
118043196,12820231
12491426,12820231
118324513,12820231
111774739,12820231
12700078,12820231
12514820,12820231
12823971,12820231
13041816,12820231
12614718,12820231
12428223,12820231
26068164,12820231
12553224,12820231
115238543,12820231
118086298,12820231
12585765,12820231
107459624,12820231
118083797,12820231
115175372,12820231
118085906,12820231
115303427,12820231
115299987,12820231
13371831,12820231
118044998,12820231
37130091,12820231
92127495,12820231
12566864,12820231
118643127,12820231
118327880,12820231
112400369,12820231
118061437,12820231
12409628,12820231
111655128,12820231
118034154,12820231
111627675,12820231
111861097,12820231
118624673,12820231
118053925,12820231
111767664,12820231
18458799,12820231
108772837,12820231
118052331,12820231
12454498,12820231
118625629,12820231
12706456,12820231
12634441,12820231
111958502,12820231
111773277,12820231
118063014,12820231
12792443,12820231
118647238,12820231
12692757,12820231
111757738,12820231
111769848,12820231
111950974,12820231
111824373,12820231
111778137,12820231
108748622,12820231
118062265,12820231
118028659,12820231
118054410,12820231
12417780,12820231
111618970,12820231
118062387,12820231
118085418,12820231
15201991,12820231
114957946,12820231
12550704,12820231
118084609,12820231
13535149,12820231
115057072,12820231
13571913,12820231
118321781,12820231
13092858,12820231
118322183,12820231
12606053,12820231
112403819,12820231
12457664,12820231
93419461,12820231
115221160,12820231
93350396,12820231
107325071,12820231
12614686,12820231
118077917,12820231
118037867,12820231
92013742,12820231
118029641,12820231
12514991,12820231
118646570,12820231
115056524,12820231
12688419,12820231
12401192,12820231
13068036,12820231
12455040,12820231
115242013,12820231
108765575,12820231
12468368,12820231
115276480,12820231
118034233,12820231
115135182,12820231
118070470,12820231
118347489,12820231
13609884,12820231
12588722,12820231
118314574,12820231
118036365,12820231
115128519,12820231
106970696,12820231
115008390,12820231
107190086,12820231
12687543,12820231
112535673,12820231
118071530,12820231
12660013,12820231
108770378,12820231
107172313,12820231
12537049,12820231
111538785,12820231
12847607,12820231
111627070,12820231
118324450,12820231
118084422,12820231
13081230,12820231
118345193,12820231
12626207,12820231
12677592,12820231
111577454,12820231
118026750,12820231
118033788,12820231
12815895,12820231
118025523,12820231
12842925,12820231
13296341,12820231
114958308,12820231
118062011,12820231
118060656,12820231
12516951,12820231
118027007,12820231
12459449,12820231
13389783,12820231
18466420,12820231
118065018,12820231
118638333,12820231
118323393,12820231
115225071,12820231
118634059,12820231
118032696,12820231
13615458,12820231
118050417,12820231
115185179,12820231
13100456,12820231
12431116,12820231
12556154,12820231
118629339,12820231
115174834,12820231
108763843,12820231
111667358,12820231
118314766,12820231
92053371,12820231
111771657,12820231
13633465,12820231
12784052,12820231
12429711,12820231
12541464,12820231
14020093,12820231
13114946,12820231
118633729,12820231
12687923,12820231
12819129,12820231
12712597,12820231
107335806,12820231
92276936,12820231
115224742,12820231
118020899,12820231
13110702,12820231
118624575,12820231
12619222,12820231
118036452,12820231
13073869,12820231
13373005,12820231
111575762,12820231
12596596,12820231
118076956,12820231
12686106,12820231
12707199,12820231
118064990,12820231
93379347,12820231
115310823,12820231
118071753,12820231
112403403,12820231
12596028,12820231
112600615,12820231
118027487,12820231
108767004,12820231
115232409,12820231
12449908,12820231
118645980,12820231
12419005,12820231
111667612,12820231
12668659,12820231
114956495,12820231
114934227,12820231
118023162,12820231
12447605,12820231
13591817,12820231
12432760,12820231
12611190,12820231
12616242,12820231
37179869,12820231
13369995,12820231
12448923,12820231
107459947,12820231
118080529,12820231
115051019,12820231
115224966,12820231
118637909,12820231
12828316,12820231
118078179,12820231
12790300,12820231
114953738,12820231
118023052,12820231
12564570,12820231
118655848,12820231
12444821,12820231
118065603,12820231
114983545,12820231
12505178,12820231
37125570,12820231
12646282,12820231
115265564,12820231
13115463,12820231
118052171,12820231
115288720,12820231
118315068,12820231
12785505,12820231
111908055,12820231
13096313,12820231
115175638,12820231
118074657,12820231
111815328,12820231
26059961,12820231
115166674,12820231
114929705,12820231
12474900,12820231
115009973,12820231
12617626,12820231
118068693,12820231
12684429,12820231
115345054,12820231
12796660,12820231
37197658,12820231
118078149,12820231
106951661,12820231
118067583,12820231
112770810,12820231
13642405,12820231
12828003,12820231
118315914,12820231
111506929,12820231
107459625,12820231
118079626,12820231
115307165,12820231
13105443,12820231
12481052,12820231
111923965,12820231
37134653,12820231
118046928,12820231
15193990,12820231
111490789,12820231
118318901,12820231
118659336,12509372
106914704,12509372
92023606,12509372
118059694,12509372
12709057,12509372
12483463,12509372
15195026,12509372
12560143,12509372
118341600,12509372
12569508,12509372
13634600,12509372
12785412,12509372
118049560,12509372
118058638,12509372
118649828,12509372
111632865,12509372
12596783,12509372
12675263,12509372
111819014,12509372
118624506,12509372
107178599,12509372
111837200,12509372
13074273,12509372
12706092,12509372
13607342,12509372
106979515,12509372
23730637,12509372
12445567,12509372
12509752,12509372
12804020,12509372
12503879,12509372
118059579,12509372
12441862,12509372
118073650,12509372
118654242,12509372
12512204,12509372
112771727,12509372
12595746,12509372
118621051,12509372
111804031,12509372
118643004,12509372
12408022,12509372
12639286,12509372
26066896,12509372
111914461,12509372
111861272,12509372
12524593,12509372
118084487,12509372
118061067,12509372
13067596,12509372
107365569,12509372
13093553,12509372
12429390,12455127
12415812,12455127
12638141,12455127
12692024,12455127
13369713,12455127
12699427,12455127
13389810,12455127
12705986,12455127
12496160,12455127
12847586,12455127
12485235,12455127
12517542,12455127
26009211,12455127
12448445,12455127
12625352,12455127
12606328,12455127
12568915,12455127
12549563,12455127
12472357,12455127
13072144,12455127
12791440,12455127
12501166,12455127
108765791,12455127
12820751,12455127
12529868,12455127
12446226,12455127
12534264,12455127
12475809,12455127
12630329,12455127
14018570,12455127
12542626,12455127
12522666,12455127
12563347,12455127
12706245,12455127
12453077,12455127
12540564,12455127
12568767,12455127
13597031,12455127
13589232,12455127
12707876,12455127
12446493,12455127
12690166,12455127
12568710,12455127
111753055,12455127
26051210,12455127
12683888,12455127
12785622,12455127
12541788,12455127
12573283,12455127
12454339,12455127
12681058,12455127
118350678,12455127
12429472,12455127
12833779,12455127
12818611,12455127
12610826,12455127
12644070,12455127
12784805,12455127
13116084,12455127
12646761,12455127
12408531,12455127
12477912,12455127
12831099,12455127
12796842,12455127
12702963,12455127
12647976,12455127
14019049,12455127
12792443,12455127
13119083,12455127
12595746,12455127
12505667,12455127
12478888,12455127
13293176,12455127
37129012,12455127
37195997,12455127
12634969,12455127
118645329,12455127
12614771,12455127
12562682,12455127
13573282,12455127
12594039,12455127
12663306,12455127
12462708,12455127
12675263,12455127
13609929,12455127
12711604,12455127
12672941,12455127
12475171,12455127
26001606,12455127
13359998,12455127
12472609,12455127
13063696,12455127
18464534,12455127
12561879,12455127
12813476,12455127
12591964,12455127
12514820,12455127
12551573,12455127
12524911,12455127
12592505,12455127
12541503,12455127
12450448,12455127
13633117,12455127
12627116,12455127
12608746,12455127
13066404,12455127
18468547,12455127
12626219,12455127
12483463,12455127
12483462,12455127
12847825,12455127
12634450,12455127
13067618,12455127
12664969,12455127
13633071,12455127
12654200,12455127
12472600,12455127
12612991,12455127
12631441,12455127
93301867,12455127
15195582,12455127
12542230,12455127
13370386,12455127
115128475,12455127
12802543,12455127
12515976,12455127
13079321,12455127
12843538,12455127
12483205,12455127
12646692,12455127
12489551,12455127
12566253,12455127
12583685,12455127
13372166,12455127
12797196,12455127
12791060,12455127
12642801,12455127
111775558,12455127
12681808,12455127
13085685,12455127
12666052,12455127
37132529,12455127
12504711,12455127
12678813,12455127
12431978,12455127
13097792,12455127
13472461,12455127
12488401,12455127
12452269,12455127
111892441,12455127
12676392,12455127
12831904,12455127
12424563,12455127
12602293,12455127
12701852,12455127
12518577,12455127
26103306,12455127
12511233,12455127
12634956,12455127
12714034,12455127
12669982,12455127
12468368,12455127
12597646,12455127
13571792,12455127
12487157,12455127
12545271,12455127
13088962,12455127
13602665,12455127
12484760,12455127
12629258,12455127
12517913,12455127
12633085,12455127
12611945,12455127
12662465,12455127
12557807,12455127
12411870,12455127
13367398,12455127
12653199,12455127
12522027,12455127
12678543,12455127
12516051,12455127
12455421,12455127
12548279,12455127
12436500,12455127
13112715,12455127
12585494,12455127
13606266,12455127
12785683,12455127
12586335,12455127
12607755,12455127
13053809,12455127
111970601,12455127
13115038,12455127
12633280,12455127
12586415,12455127
14006001,12455127
12797941,12455127
12565584,12455127
13363767,12455127
12828316,12455127
12440300,12455127
12492736,12455127
12406518,12455127
12799413,12455127
12469281,12455127
118635279,12455127
12716438,12455127
12796266,12455127
111950749,12455127
12641562,12455127
12492267,12455127
26030851,12455127
111856119,12510349
93519120,13633752
92094630,12430783
12544687,12430783
12483462,12446226
12476976,12446226
12455127,12446226
118313983,12446226
12612991,12446226
111753055,12446226
12541744,12446226
12686354,12446226
12535116,12446226
12848329,12446226
12648947,12446226
12826827,12446226
12707876,12446226
12534264,12446226
12580886,12446226
12646692,12446226
12446157,12446226
12436500,12446226
12542230,12446226
12666915,12446226
12566253,12446226
12700078,12446226
13053809,12446226
12534269,12446226
92198235,12446226
12563347,12446226
12424563,12446226
13116084,12446226
12697570,12446226
12518757,12446226
12403679,12446226
12464316,12446226
12447283,12446226
12601119,12446226
12628545,12446226
12505178,12446226
118623167,12633097
118338978,12633097
12483463,12633097
12661891,12633097
12702912,12633097
12843521,12633097
14018534,12633097
12808316,12633097
13109466,12633097
12567094,12633097
12519123,12633097
118083938,12633097
12653877,12633097
13114448,12633097
118650225,12633097
13633071,12633097
14008136,12633097
106951879,12633097
12443437,12633097
12823054,12633097
12555900,12633097
92278242,12633097
118644451,12633097
12829816,12633097
12831082,12633097
12650554,12633097
118642898,12633097
12794287,12633097
12657529,12633097
12700078,12633097
13389326,12633097
12501571,12633097
26003261,12633097
12839520,12633097
14018534,12604585
12478888,12604585
12454014,12604585
112397181,12604585
12796690,12604585
12491426,12604585
12430767,12604585
12650198,12604585
92260549,12604585
12552483,12604585
13113505,12604585
118061810,12604585
12568925,12604585
12625352,12604585
115135632,12604585
12567368,12604585
12518757,12604585
12544644,12604585
12522666,12604585
12806989,12604585
26044500,12594998
12634450,12594998
18463553,12594998
12790170,12594998
12475171,12594998
37126585,12594998
12799669,12594998
12481509,12594998
13059586,12594998
12560740,12594998
111753055,12594998
12518826,12594998
12523231,12594998
12644409,12594998
12464161,12594998
12449265,12594998
106979515,12594998
12478888,12594998
13111320,12607590
118056823,12607590
12481984,12607590
25994758,12607590
12565673,12607590
12514114,12607590
12549563,12607590
12595604,12607590
115148434,12607590
12512800,12607590
12594291,12607590
12677429,12607590
118080382,12607590
37125622,12607590
12649713,12607590
12483463,12607590
12428781,12607590
12437483,12607590
12501166,12607590
12797694,12607590
13103619,12607590
92020627,12607590
13039870,12607590
111960129,12607590
12672941,12607590
13473066,12607590
111855332,12607590
92295697,12607590
108765791,12607590
111857134,12607590
12515986,12607590
12696947,12607590
12697621,12607590
12625269,12607590
108755141,12607590
37180947,12607590
12535148,12607590
111833320,12607590
13633071,12607590
12706245,12619511
12672941,12619511
12661891,12619511
12489699,12619511
12620780,12619511
12446982,12619511
12435019,12619511
12682198,12619511
12839282,12619511
13531991,12619511
12823971,12619511
13062557,12619511
12444915,12619511
12419135,12619511
12519657,12619511
12568622,12619511
12631585,12619511
12534634,12619511
12617392,12619511
12808087,12619511
12475171,12619511
12642077,12619511
12642596,12619511
13101570,12619511
12464316,12619511
12466713,12619511
12607482,12619511
26044500,12619511
12539810,12619511
12804512,12619511
12517542,12619511
12476467,12619511
12643569,12619511
12839520,12619511
118329872,12443437
92307929,12443437
12455879,12443437
37188574,12443437
12455127,12443437
12627414,12443437
12643443,12443437
12824549,12443437
12560681,12443437
13596211,12443437
14001331,12443437
12431116,12443437
13105587,12443437
12708439,12443437
12832428,12443437
12700546,12443437
12664219,12443437
12634450,12443437
12797001,12443437
37193563,12443437
12818611,12443437
12690800,12443437
12559208,12443437
12474648,12443437
12667472,12443437
12847072,12443437
12708174,12443437
12672407,12443437
12561558,12443437
107460042,12443437
15207990,12443437
12625352,12443437
12508354,12443437
12572484,12443437
13988117,12443437
18470548,12443437
12706245,12443437
12501166,12443437
26063037,12443437
12631585,12443437
12478888,12443437
12634969,12443437
12431762,12443437
12476976,12443437
12548279,12443437
12588901,12443437
12618923,12443437
12436896,12443437
12664482,12443437
12693243,12443437
118331762,12443437
12531852,12443437
12791484,12443437
12706456,12443437
12605995,12443437
12481353,12443437
12444652,12443437
12828084,12443437
106940933,12443437
12465207,12443437
12442207,12443437
12454619,12443437
12786243,12443437
12491426,12443437
12546554,12443437
14018570,12443437
12609327,12443437
12612991,12443437
12646282,12443437
12446982,12443437
12464316,12443437
12567368,12443437
12517542,12443437
12692412,12443437
12428223,12443437
12794287,12443437
12632818,12443437
12624569,12443437
12444915,12443437
12848242,12443437
12802049,12443437
12508891,12443437
13106649,12443437
12446218,12443437
12700078,12443437
12480450,12443437
12654065,12443437
12595638,12443437
12447605,12443437
12645046,12443437
111753055,12443437
118032696,12443437
12582441,12443437
26036241,12443437
12483358,12443437
12812230,12443437
107334011,12702917
12476689,12702917
15195026,12633067
12625269,12633067
12511233,12633067
118645521,12633067
12569508,12633067
15201714,12633067
12515986,13296597
13428969,13296597
12529082,13296597
37133473,13296597
12826616,13296597
12476567,13296597
118041107,13296597
37125347,13296597
12406958,13296597
12640016,13296597
91996313,13296597
13079123,13296597
115058261,13296597
111750182,13296597
12716787,13296597
13116084,13296597
12825193,13296597
13453038,13296597
37188574,13296597
12671785,13296597
13109005,13296597
92251653,13296597
13364626,13296597
13580262,13296597
12479477,13296597
26075646,13296597
12650994,13296597
12706245,13296597
12454597,13296597
12657921,13296597
12544847,13296597
26104035,13296597
13062557,13296597
12629758,13296597
12486322,13296597
12818095,13296597
12593941,13296597
12841124,13296597
12444713,13296597
14019082,13296597
93527419,13296597
12621002,13296597
13077784,13296597
26044500,13296597
12406237,13296597
12464917,13296597
12664219,13296597
13985507,13296597
12617418,13296597
12473030,13296597
118337344,13296597
12447501,13296597
12409462,13296597
12419135,13296597
118642425,13296597
13580076,13296597
12421563,13296597
12682340,13296597
12605287,13296597
13633972,13296597
12572484,13296597
