company_id,scope
93d9da59-242e-4edc-b8d6-c1c7997e2e6f,Mobility
be1993af-b4bb-4724-a10c-c8cb3fb4321c,Security
be1993af-b4bb-4724-a10c-c8cb3fb4321c,Mobility
be1993af-b4bb-4724-a10c-c8cb3fb4321c,Social
be1993af-b4bb-4724-a10c-c8cb3fb4321c,Cloud
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,AI
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,IoT
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,Mobility
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,Social
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,Cloud
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,AR/VR
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,Big Data and Analytics
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,Security
9fc8c5ec-b4a7-4ff5-a912-60985fe9314c,Robotics
68456f96-44b4-47ca-87d9-7eceb65e9080,Big Data and Analytics
68456f96-44b4-47ca-87d9-7eceb65e9080,Cloud
68456f96-44b4-47ca-87d9-7eceb65e9080,Social
68456f96-44b4-47ca-87d9-7eceb65e9080,Mobility
38438059-3bba-473f-abb7-cebd57e62c9d,Security
38438059-3bba-473f-abb7-cebd57e62c9d,AI
38438059-3bba-473f-abb7-cebd57e62c9d,Mobility
4ab556b9-da1c-46de-8169-5433bdd03046,Mobility
4ab556b9-da1c-46de-8169-5433bdd03046,Social
867da02a-1966-44fa-90d8-413802175247,Mobility
867da02a-1966-44fa-90d8-413802175247,Big Data and Analytics
867da02a-1966-44fa-90d8-413802175247,Cloud
867da02a-1966-44fa-90d8-413802175247,Robotics
867da02a-1966-44fa-90d8-413802175247,AI
867da02a-1966-44fa-90d8-413802175247,3D Printing
867da02a-1966-44fa-90d8-413802175247,Social
3291b02d-c562-4e76-8c30-e80b5fcd65ec,Cloud
3291b02d-c562-4e76-8c30-e80b5fcd65ec,Social
3291b02d-c562-4e76-8c30-e80b5fcd65ec,Security
aa975978-8100-4922-aa51-7f5dc20da905,Cloud
aa975978-8100-4922-aa51-7f5dc20da905,Security
aa975978-8100-4922-aa51-7f5dc20da905,Social
04842973-c66c-4065-9582-215f344d4caa,Cloud
04842973-c66c-4065-9582-215f344d4caa,Security
04842973-c66c-4065-9582-215f344d4caa,Social
04842973-c66c-4065-9582-215f344d4caa,Big Data and Analytics
ba506c04-8f05-46a3-8050-3d53408077e8,Big Data and Analytics
ba506c04-8f05-46a3-8050-3d53408077e8,Mobility
ba506c04-8f05-46a3-8050-3d53408077e8,IoT
ba506c04-8f05-46a3-8050-3d53408077e8,Blockchain
ba506c04-8f05-46a3-8050-3d53408077e8,Security
ba506c04-8f05-46a3-8050-3d53408077e8,Cloud
bd3333d2-987f-487a-9772-11397d3572ee,Social
bd3333d2-987f-487a-9772-11397d3572ee,Mobility
bd3333d2-987f-487a-9772-11397d3572ee,Big Data and Analytics
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Mobility
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,IoT
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Social
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Robotics
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Security
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Big Data and Analytics
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,AI
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Blockchain
a7c7b0e9-f7be-4942-8077-730e47f8b0dd,Cloud
efe98746-63ea-4c69-aa96-51eb77bdc468,Security
efe98746-63ea-4c69-aa96-51eb77bdc468,Social
efe98746-63ea-4c69-aa96-51eb77bdc468,Cloud
efe98746-63ea-4c69-aa96-51eb77bdc468,Mobility
efe98746-63ea-4c69-aa96-51eb77bdc468,Big Data and Analytics
efe98746-63ea-4c69-aa96-51eb77bdc468,IoT
efe98746-63ea-4c69-aa96-51eb77bdc468,AI
2c52f539-1bc6-4b9e-8eca-77bc380c5da1,Social
2c52f539-1bc6-4b9e-8eca-77bc380c5da1,Cloud
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,Cloud
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,Security
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,IoT
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,Mobility
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,AI
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,Social
3ef5be3c-60b0-482e-a1da-a95d6fb09d36,Big Data and Analytics
3635738d-4e4a-480c-9af4-fb378e13f1af,Social
3635738d-4e4a-480c-9af4-fb378e13f1af,Mobility
3635738d-4e4a-480c-9af4-fb378e13f1af,IoT
3635738d-4e4a-480c-9af4-fb378e13f1af,Cloud
3635738d-4e4a-480c-9af4-fb378e13f1af,AI
3635738d-4e4a-480c-9af4-fb378e13f1af,Security
f788ec6a-6153-4c40-bb58-758c3568252c,Blockchain
f788ec6a-6153-4c40-bb58-758c3568252c,Cloud
f788ec6a-6153-4c40-bb58-758c3568252c,AR/VR
f788ec6a-6153-4c40-bb58-758c3568252c,Social
f788ec6a-6153-4c40-bb58-758c3568252c,Mobility
f788ec6a-6153-4c40-bb58-758c3568252c,AI
f788ec6a-6153-4c40-bb58-758c3568252c,Security
f788ec6a-6153-4c40-bb58-758c3568252c,IoT
f788ec6a-6153-4c40-bb58-758c3568252c,Big Data and Analytics
6ca9debe-c76c-4862-8fbb-fbaa494a6956,Cloud
6ca9debe-c76c-4862-8fbb-fbaa494a6956,Social
6ca9debe-c76c-4862-8fbb-fbaa494a6956,AI
6ca9debe-c76c-4862-8fbb-fbaa494a6956,Security
6ca9debe-c76c-4862-8fbb-fbaa494a6956,IoT
74f385eb-d2f5-4407-8ca1-b3b2bbca8d66,IoT
74f385eb-d2f5-4407-8ca1-b3b2bbca8d66,Security
74f385eb-d2f5-4407-8ca1-b3b2bbca8d66,Social
74f385eb-d2f5-4407-8ca1-b3b2bbca8d66,AI
74f385eb-d2f5-4407-8ca1-b3b2bbca8d66,Big Data and Analytics
74f385eb-d2f5-4407-8ca1-b3b2bbca8d66,Cloud
99020770-e710-4283-b14a-cd5251d1094a,Social
99020770-e710-4283-b14a-cd5251d1094a,Cloud
99020770-e710-4283-b14a-cd5251d1094a,Security
99020770-e710-4283-b14a-cd5251d1094a,Mobility
47de8d5c-de2a-45ae-bf28-df0374b5cf70,IoT
47de8d5c-de2a-45ae-bf28-df0374b5cf70,AR/VR
47de8d5c-de2a-45ae-bf28-df0374b5cf70,Mobility
47de8d5c-de2a-45ae-bf28-df0374b5cf70,Social
87b11f2b-4917-4e9a-b5e6-dec9be889a79,Cloud
87b11f2b-4917-4e9a-b5e6-dec9be889a79,Social
87b11f2b-4917-4e9a-b5e6-dec9be889a79,Security
55128630-cc3f-42d7-b37a-49d750610a26,Mobility
55128630-cc3f-42d7-b37a-49d750610a26,Social
55128630-cc3f-42d7-b37a-49d750610a26,Cloud
55128630-cc3f-42d7-b37a-49d750610a26,AI
55128630-cc3f-42d7-b37a-49d750610a26,3D Printing
55128630-cc3f-42d7-b37a-49d750610a26,Security
fa303ad1-957c-4dcc-a331-8589634ba303,Security
fa303ad1-957c-4dcc-a331-8589634ba303,Cloud
fa303ad1-957c-4dcc-a331-8589634ba303,AI
fa303ad1-957c-4dcc-a331-8589634ba303,Social
fa303ad1-957c-4dcc-a331-8589634ba303,Big Data and Analytics
fa303ad1-957c-4dcc-a331-8589634ba303,IoT
42ab7d9d-52f8-4bc6-8c4b-858de7977ba1,Security
42ab7d9d-52f8-4bc6-8c4b-858de7977ba1,Mobility
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,Robotics
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,Big Data and Analytics
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,Cloud
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,Social
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,Security
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,AI
67e995a1-8cb5-42c6-98b1-5a5dbce81d10,Mobility
8052eb40-f0f9-40e5-b102-2b4f3c753b3c,IoT
8052eb40-f0f9-40e5-b102-2b4f3c753b3c,Mobility
8052eb40-f0f9-40e5-b102-2b4f3c753b3c,Social
8052eb40-f0f9-40e5-b102-2b4f3c753b3c,Robotics
20af1612-3dda-4569-ac23-6081b415f189,Social
20af1612-3dda-4569-ac23-6081b415f189,Mobility
20af1612-3dda-4569-ac23-6081b415f189,IoT
20af1612-3dda-4569-ac23-6081b415f189,Cloud
20af1612-3dda-4569-ac23-6081b415f189,AI
20af1612-3dda-4569-ac23-6081b415f189,Big Data and Analytics
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,AI
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,IoT
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,Cloud
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,Robotics
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,Mobility
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,Big Data and Analytics
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,Security
67e8c2e9-8d01-4ef7-a69c-826cb132be6b,Social
eda8a4e3-1b27-4314-bfd4-aceb28e9e351,Security
eda8a4e3-1b27-4314-bfd4-aceb28e9e351,Social
9fe7aee8-6248-47d2-8e34-80f874bda8a1,IoT
9fe7aee8-6248-47d2-8e34-80f874bda8a1,Cloud
9fe7aee8-6248-47d2-8e34-80f874bda8a1,Mobility
9fe7aee8-6248-47d2-8e34-80f874bda8a1,Security
78c070e8-3ce8-421a-8126-2eddb1f1bc5b,Big Data and Analytics
78c070e8-3ce8-421a-8126-2eddb1f1bc5b,Cloud
78c070e8-3ce8-421a-8126-2eddb1f1bc5b,Social
78c070e8-3ce8-421a-8126-2eddb1f1bc5b,Mobility
78c070e8-3ce8-421a-8126-2eddb1f1bc5b,IoT
78c070e8-3ce8-421a-8126-2eddb1f1bc5b,AI
2c355ec4-4f6b-40dc-8a0e-144390c3521d,AI
2c355ec4-4f6b-40dc-8a0e-144390c3521d,Big Data and Analytics
2c355ec4-4f6b-40dc-8a0e-144390c3521d,Social
2c355ec4-4f6b-40dc-8a0e-144390c3521d,Mobility
2c355ec4-4f6b-40dc-8a0e-144390c3521d,IoT
2c355ec4-4f6b-40dc-8a0e-144390c3521d,Cloud
dc853e8f-a0b8-4bf5-bed1-a9cf281b76c5,Mobility
dc853e8f-a0b8-4bf5-bed1-a9cf281b76c5,Security
dc853e8f-a0b8-4bf5-bed1-a9cf281b76c5,Social
5443e6df-7c92-4d6d-bdab-30c87b4b7848,Big Data and Analytics
5443e6df-7c92-4d6d-bdab-30c87b4b7848,AI
5443e6df-7c92-4d6d-bdab-30c87b4b7848,Security
5443e6df-7c92-4d6d-bdab-30c87b4b7848,Social
3bb30f18-b00d-4190-bdb9-ea1095cba86c,AI
3bb30f18-b00d-4190-bdb9-ea1095cba86c,Mobility
3bb30f18-b00d-4190-bdb9-ea1095cba86c,Social
3bb30f18-b00d-4190-bdb9-ea1095cba86c,Security
3bb30f18-b00d-4190-bdb9-ea1095cba86c,IoT
3bb30f18-b00d-4190-bdb9-ea1095cba86c,Robotics
3bb30f18-b00d-4190-bdb9-ea1095cba86c,Cloud
3bb30f18-b00d-4190-bdb9-ea1095cba86c,Big Data and Analytics
530239b2-a494-4ae9-a1b8-15eb4bc5433f,Mobility
530239b2-a494-4ae9-a1b8-15eb4bc5433f,Social
530239b2-a494-4ae9-a1b8-15eb4bc5433f,Security
6c7b22af-943a-4b2f-8ecd-4458352d2baf,Cloud
6c7b22af-943a-4b2f-8ecd-4458352d2baf,Security
6c7b22af-943a-4b2f-8ecd-4458352d2baf,IoT
c5f92d19-d241-408b-a2fc-2958b5d32051,Social
c5f92d19-d241-408b-a2fc-2958b5d32051,Blockchain
edae4122-46a1-49b4-b1e8-743943359e73,Social
edae4122-46a1-49b4-b1e8-743943359e73,Big Data and Analytics
a774b649-fb03-4888-9d3a-6356478e17fc,IoT
a774b649-fb03-4888-9d3a-6356478e17fc,Social
a774b649-fb03-4888-9d3a-6356478e17fc,AI
a774b649-fb03-4888-9d3a-6356478e17fc,Robotics
0a1fa90c-3754-4da4-9457-0904c79462a4,Security
0a1fa90c-3754-4da4-9457-0904c79462a4,Big Data and Analytics
95ede799-a2a8-4776-a693-1fe9cf813bac,Security
95ede799-a2a8-4776-a693-1fe9cf813bac,Mobility
95ede799-a2a8-4776-a693-1fe9cf813bac,Cloud
1479edd2-1b5e-4f8e-92b3-241da50cf6ff,IoT
1479edd2-1b5e-4f8e-92b3-241da50cf6ff,Big Data and Analytics
1479edd2-1b5e-4f8e-92b3-241da50cf6ff,Social
1479edd2-1b5e-4f8e-92b3-241da50cf6ff,Cloud
1479edd2-1b5e-4f8e-92b3-241da50cf6ff,AI
1479edd2-1b5e-4f8e-92b3-241da50cf6ff,Mobility
ed892805-237d-43b0-8807-afea658fdd7a,Cloud
ed892805-237d-43b0-8807-afea658fdd7a,IoT
ed892805-237d-43b0-8807-afea658fdd7a,Big Data and Analytics
ed892805-237d-43b0-8807-afea658fdd7a,Mobility
ed892805-237d-43b0-8807-afea658fdd7a,Social
ed892805-237d-43b0-8807-afea658fdd7a,Security
5afb3506-c07b-4326-a5e8-5b0def53ef53,Mobility
5afb3506-c07b-4326-a5e8-5b0def53ef53,Cloud
5afb3506-c07b-4326-a5e8-5b0def53ef53,Security
5afb3506-c07b-4326-a5e8-5b0def53ef53,Big Data and Analytics
830ba127-911a-4674-a402-01b5edc9945c,Social
830ba127-911a-4674-a402-01b5edc9945c,Mobility
830ba127-911a-4674-a402-01b5edc9945c,Security
830ba127-911a-4674-a402-01b5edc9945c,Big Data and Analytics
8cb0e285-59aa-4fa0-8b1d-51386fbe0e5a,Security
8cb0e285-59aa-4fa0-8b1d-51386fbe0e5a,Cloud
8cb0e285-59aa-4fa0-8b1d-51386fbe0e5a,Mobility
8cb0e285-59aa-4fa0-8b1d-51386fbe0e5a,Big Data and Analytics
8cb0e285-59aa-4fa0-8b1d-51386fbe0e5a,IoT
d67d03cd-7666-4fde-a1dd-325595bf908b,Big Data and Analytics
d67d03cd-7666-4fde-a1dd-325595bf908b,AI
5c620805-6b26-4431-9924-8455a45369d7,Big Data and Analytics
5c620805-6b26-4431-9924-8455a45369d7,IoT
5c620805-6b26-4431-9924-8455a45369d7,Blockchain
5c620805-6b26-4431-9924-8455a45369d7,Cloud
5c620805-6b26-4431-9924-8455a45369d7,Robotics
5c620805-6b26-4431-9924-8455a45369d7,Social
5c620805-6b26-4431-9924-8455a45369d7,AR/VR
5c620805-6b26-4431-9924-8455a45369d7,AI
5c620805-6b26-4431-9924-8455a45369d7,Mobility
5c620805-6b26-4431-9924-8455a45369d7,Security
32246119-daa1-472b-a7cc-a5093a38da3f,Social
32246119-daa1-472b-a7cc-a5093a38da3f,Mobility
32246119-daa1-472b-a7cc-a5093a38da3f,Big Data and Analytics
32246119-daa1-472b-a7cc-a5093a38da3f,Cloud
32246119-daa1-472b-a7cc-a5093a38da3f,AI
32246119-daa1-472b-a7cc-a5093a38da3f,Security
1a87fafe-c17d-4298-94db-510ddf0d1900,Cloud
1a87fafe-c17d-4298-94db-510ddf0d1900,Mobility
1a87fafe-c17d-4298-94db-510ddf0d1900,IoT
1a87fafe-c17d-4298-94db-510ddf0d1900,Social
eb55a3ad-a9ca-453e-a681-a860099907df,Security
eb55a3ad-a9ca-453e-a681-a860099907df,Mobility
eb55a3ad-a9ca-453e-a681-a860099907df,AI
eb55a3ad-a9ca-453e-a681-a860099907df,IoT
eb55a3ad-a9ca-453e-a681-a860099907df,Cloud
eb55a3ad-a9ca-453e-a681-a860099907df,Big Data and Analytics
eb55a3ad-a9ca-453e-a681-a860099907df,Social
14c3445a-ad5d-4832-a749-92fffb23a220,IoT
14c3445a-ad5d-4832-a749-92fffb23a220,Big Data and Analytics
14c3445a-ad5d-4832-a749-92fffb23a220,AI
14c3445a-ad5d-4832-a749-92fffb23a220,Social
14c3445a-ad5d-4832-a749-92fffb23a220,Security
14c3445a-ad5d-4832-a749-92fffb23a220,Cloud
14c3445a-ad5d-4832-a749-92fffb23a220,Mobility
9fcbe455-89ff-4f45-b46f-9a775496c381,AR/VR
9fcbe455-89ff-4f45-b46f-9a775496c381,Mobility
9fcbe455-89ff-4f45-b46f-9a775496c381,IoT
9fcbe455-89ff-4f45-b46f-9a775496c381,AI
f4747f88-98f1-4513-ad56-39e3150d0a7b,Blockchain
f4747f88-98f1-4513-ad56-39e3150d0a7b,Mobility
f4747f88-98f1-4513-ad56-39e3150d0a7b,Big Data and Analytics
f4747f88-98f1-4513-ad56-39e3150d0a7b,IoT
f4747f88-98f1-4513-ad56-39e3150d0a7b,Cloud
f4747f88-98f1-4513-ad56-39e3150d0a7b,Social
65dac09a-f7b1-4713-b5ac-de573c959f24,Mobility
65dac09a-f7b1-4713-b5ac-de573c959f24,Cloud
65dac09a-f7b1-4713-b5ac-de573c959f24,IoT
65dac09a-f7b1-4713-b5ac-de573c959f24,Security
2c2d552c-d668-4353-9dbf-cfe8401f13fb,Mobility
9780c760-eb5e-4fbd-b022-ef7d725033ee,Mobility
2c2d552c-d668-4353-9dbf-cfe8401f13fb,IoT
2c2d552c-d668-4353-9dbf-cfe8401f13fb,Cloud
9780c760-eb5e-4fbd-b022-ef7d725033ee,IoT
2c2d552c-d668-4353-9dbf-cfe8401f13fb,Social
2c2d552c-d668-4353-9dbf-cfe8401f13fb,Security
9780c760-eb5e-4fbd-b022-ef7d725033ee,Robotics
2c2d552c-d668-4353-9dbf-cfe8401f13fb,Robotics
6652b358-a397-42bf-95fa-37519be2130b,Cloud
6652b358-a397-42bf-95fa-37519be2130b,Social
6652b358-a397-42bf-95fa-37519be2130b,Security
6652b358-a397-42bf-95fa-37519be2130b,Mobility
4390932c-ce7b-4dc8-8001-4d1e3f96e109,Social
4390932c-ce7b-4dc8-8001-4d1e3f96e109,Mobility
4390932c-ce7b-4dc8-8001-4d1e3f96e109,Cloud
4390932c-ce7b-4dc8-8001-4d1e3f96e109,Big Data and Analytics
4390932c-ce7b-4dc8-8001-4d1e3f96e109,Robotics
36f8b998-d076-4318-a9c0-77ba4da604fc,Social
36f8b998-d076-4318-a9c0-77ba4da604fc,Mobility
36f8b998-d076-4318-a9c0-77ba4da604fc,Cloud
db46b09b-1235-4d2b-8328-158ef91d6797,
3f29b791-0056-4fd2-ac6d-aebb9295ffa6,Security
3f29b791-0056-4fd2-ac6d-aebb9295ffa6,Cloud
3f29b791-0056-4fd2-ac6d-aebb9295ffa6,Big Data and Analytics
3f29b791-0056-4fd2-ac6d-aebb9295ffa6,Mobility
76afb2e0-57ee-432b-b63f-47fea2de3e9e,Security
76afb2e0-57ee-432b-b63f-47fea2de3e9e,Mobility
76afb2e0-57ee-432b-b63f-47fea2de3e9e,Social
76afb2e0-57ee-432b-b63f-47fea2de3e9e,Cloud
c609d811-405b-4fee-bcc3-34d06666ec20,Big Data and Analytics
c609d811-405b-4fee-bcc3-34d06666ec20,Cloud
c609d811-405b-4fee-bcc3-34d06666ec20,Social
c609d811-405b-4fee-bcc3-34d06666ec20,Mobility
c609d811-405b-4fee-bcc3-34d06666ec20,AI
c609d811-405b-4fee-bcc3-34d06666ec20,IoT
c609d811-405b-4fee-bcc3-34d06666ec20,Security
2409b847-90f1-497a-9925-bc1ee7be67a5,IoT
2409b847-90f1-497a-9925-bc1ee7be67a5,Social
2409b847-90f1-497a-9925-bc1ee7be67a5,Mobility
2409b847-90f1-497a-9925-bc1ee7be67a5,Cloud
2409b847-90f1-497a-9925-bc1ee7be67a5,AI
2409b847-90f1-497a-9925-bc1ee7be67a5,Big Data and Analytics
29954dc9-f489-4f42-9b21-8c99b765cce1,3D Printing
29954dc9-f489-4f42-9b21-8c99b765cce1,Big Data and Analytics
29954dc9-f489-4f42-9b21-8c99b765cce1,Cloud
29954dc9-f489-4f42-9b21-8c99b765cce1,Mobility
29954dc9-f489-4f42-9b21-8c99b765cce1,Robotics
29954dc9-f489-4f42-9b21-8c99b765cce1,Social
29954dc9-f489-4f42-9b21-8c99b765cce1,Security
29954dc9-f489-4f42-9b21-8c99b765cce1,Blockchain
ce01c7c2-a8f3-442b-9fae-25dcb7dff2bc,Blockchain
ce01c7c2-a8f3-442b-9fae-25dcb7dff2bc,Social
ce01c7c2-a8f3-442b-9fae-25dcb7dff2bc,Cloud
ce01c7c2-a8f3-442b-9fae-25dcb7dff2bc,Security
a790b401-5453-4d96-ab3f-6a3dbe2b951c,IoT
a790b401-5453-4d96-ab3f-6a3dbe2b951c,Cloud
a790b401-5453-4d96-ab3f-6a3dbe2b951c,Big Data and Analytics
a790b401-5453-4d96-ab3f-6a3dbe2b951c,Social
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,Robotics
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,Cloud
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,Security
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,AI
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,Big Data and Analytics
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,Mobility
ccebdfa0-0637-454d-a0c6-2d3a22a9d06e,Social
48e71de7-8430-4757-80b8-b5dc97857483,Mobility
48e71de7-8430-4757-80b8-b5dc97857483,Big Data and Analytics
48e71de7-8430-4757-80b8-b5dc97857483,Social
48e71de7-8430-4757-80b8-b5dc97857483,Cloud
48e71de7-8430-4757-80b8-b5dc97857483,IoT
48e71de7-8430-4757-80b8-b5dc97857483,AI
a481a14c-760d-4f3d-ab70-bc1e4368d830,Social
a481a14c-760d-4f3d-ab70-bc1e4368d830,Cloud
a481a14c-760d-4f3d-ab70-bc1e4368d830,AI
a481a14c-760d-4f3d-ab70-bc1e4368d830,Big Data and Analytics
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,AI
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,Mobility
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,Big Data and Analytics
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,Social
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,Blockchain
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,Cloud
ae62901d-1c8e-4bf3-859c-39a9df6d92ec,Security
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,Social
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,IoT
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,Cloud
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,Security
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,Big Data and Analytics
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,AI
d61a92bb-e720-4ab1-ae75-b3d2be3321fe,Mobility
1b5d986f-e30a-4996-bbaa-490ccc4022f6,Big Data and Analytics
1b5d986f-e30a-4996-bbaa-490ccc4022f6,IoT
1b5d986f-e30a-4996-bbaa-490ccc4022f6,Social
1b5d986f-e30a-4996-bbaa-490ccc4022f6,Cloud
1b5d986f-e30a-4996-bbaa-490ccc4022f6,Security
a312bc72-da0a-4cf1-9a3f-0b41c270e543,Cloud
a312bc72-da0a-4cf1-9a3f-0b41c270e543,Mobility
a312bc72-da0a-4cf1-9a3f-0b41c270e543,Security
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,IoT
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,AI
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Social
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Blockchain
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Robotics
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,AR/VR
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Mobility
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Big Data and Analytics
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Security
53fd1aca-2fc5-4fc3-adf1-c7cb60f235aa,Cloud
eac2de91-1c93-451e-9334-7ab43878c9a1,Security
eac2de91-1c93-451e-9334-7ab43878c9a1,Big Data and Analytics
eac2de91-1c93-451e-9334-7ab43878c9a1,IoT
eac2de91-1c93-451e-9334-7ab43878c9a1,AR/VR
eac2de91-1c93-451e-9334-7ab43878c9a1,AI
eac2de91-1c93-451e-9334-7ab43878c9a1,Mobility
eac2de91-1c93-451e-9334-7ab43878c9a1,Social
eac2de91-1c93-451e-9334-7ab43878c9a1,Robotics
eac2de91-1c93-451e-9334-7ab43878c9a1,Cloud
815c5bb8-800e-4886-8c19-8e65e04bb723,IoT
815c5bb8-800e-4886-8c19-8e65e04bb723,Big Data and Analytics
815c5bb8-800e-4886-8c19-8e65e04bb723,Security
815c5bb8-800e-4886-8c19-8e65e04bb723,Social
815c5bb8-800e-4886-8c19-8e65e04bb723,Mobility
815c5bb8-800e-4886-8c19-8e65e04bb723,Cloud
815c5bb8-800e-4886-8c19-8e65e04bb723,AI
ca4b834e-0f64-4235-8430-cfb837519f49,Security
ca4b834e-0f64-4235-8430-cfb837519f49,Cloud
ca4b834e-0f64-4235-8430-cfb837519f49,IoT
ca4b834e-0f64-4235-8430-cfb837519f49,Big Data and Analytics
ca4b834e-0f64-4235-8430-cfb837519f49,Mobility
ca4b834e-0f64-4235-8430-cfb837519f49,Social
72bde1c5-402c-4e92-84b7-f76588efe268,Mobility
9bd405e0-8999-4908-852e-d17abf2838a2,IoT
9bd405e0-8999-4908-852e-d17abf2838a2,AI
9bd405e0-8999-4908-852e-d17abf2838a2,Social
9bd405e0-8999-4908-852e-d17abf2838a2,Big Data and Analytics
9bd405e0-8999-4908-852e-d17abf2838a2,Cloud
dec002c7-311b-451c-ba12-048ef25b644d,Big Data and Analytics
dec002c7-311b-451c-ba12-048ef25b644d,Social
dec002c7-311b-451c-ba12-048ef25b644d,IoT
dec002c7-311b-451c-ba12-048ef25b644d,Cloud
dec002c7-311b-451c-ba12-048ef25b644d,AI
dec002c7-311b-451c-ba12-048ef25b644d,Mobility
dec002c7-311b-451c-ba12-048ef25b644d,Security
13f319d5-9cc4-4d93-a27e-3973c3e18f59,IoT
13f319d5-9cc4-4d93-a27e-3973c3e18f59,Social
13f319d5-9cc4-4d93-a27e-3973c3e18f59,Security
13f319d5-9cc4-4d93-a27e-3973c3e18f59,Cloud
084133e2-7453-4e8c-a629-719adf916bc2,Big Data and Analytics
084133e2-7453-4e8c-a629-719adf916bc2,Social
084133e2-7453-4e8c-a629-719adf916bc2,Cloud
b285ffa7-7be3-4834-ad25-1fc3f001cdb1,Social
b285ffa7-7be3-4834-ad25-1fc3f001cdb1,AI
b285ffa7-7be3-4834-ad25-1fc3f001cdb1,Big Data and Analytics
264e77ba-1390-478d-b2a4-2cf4d12845fc,Robotics
264e77ba-1390-478d-b2a4-2cf4d12845fc,Security
264e77ba-1390-478d-b2a4-2cf4d12845fc,IoT
264e77ba-1390-478d-b2a4-2cf4d12845fc,AI
264e77ba-1390-478d-b2a4-2cf4d12845fc,Mobility
264e77ba-1390-478d-b2a4-2cf4d12845fc,Big Data and Analytics
264e77ba-1390-478d-b2a4-2cf4d12845fc,Social
264e77ba-1390-478d-b2a4-2cf4d12845fc,Cloud
d5abd2fe-b7ab-45f7-be8b-21ca27a1b90d,AI
d5abd2fe-b7ab-45f7-be8b-21ca27a1b90d,Mobility
d5abd2fe-b7ab-45f7-be8b-21ca27a1b90d,IoT
d5abd2fe-b7ab-45f7-be8b-21ca27a1b90d,Security
d5abd2fe-b7ab-45f7-be8b-21ca27a1b90d,Cloud
