company_id,coverage
2879cfea-d1b1-4000-83e5-805e327ccc82,Other Cloud: Hybrid/Private/On-prem virtualization
78a63f0b-be52-4095-b7da-ef8588250f1f,Other Cloud: Hybrid/Private/On-prem virtualization
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,SaaS
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,Other Cloud: Hybrid/Private/On-prem virtualization
882af28e-8f24-441b-a9f4-71e27aa73003,SaaS
882af28e-8f24-441b-a9f4-71e27aa73003,Other Cloud: Hybrid/Private/On-prem virtualization
c4099915-f83a-4270-964c-eb07507a0bb1,
5174b36f-b6c4-491e-b820-a001e8307f8d,SaaS
30938f3d-912b-481b-9054-0c3584bf578c,
6a4648e7-1fb3-4a81-8730-91d791cce7f6,SaaS
b24211e9-5d73-400b-8360-4c5927720ae3,SaaS
797ea4fb-740e-4995-9b0e-0636188d62ff,
22d458b3-69bd-4511-9d06-e8a5f7492e4a,
9facb0dd-ed48-4972-84b2-be762fa27956,
8f8446cb-8873-4984-8814-3741fe241ad0,Other Cloud: Hybrid/Private/On-prem virtualization
8f8446cb-8873-4984-8814-3741fe241ad0,SaaS
0b7d91df-4b16-4ba3-8641-dd7776411c72,
0c924d86-93c7-4822-aa14-9ede8cbe446c,IaaS
0c924d86-93c7-4822-aa14-9ede8cbe446c,SaaS
0c924d86-93c7-4822-aa14-9ede8cbe446c,PaaS
0c924d86-93c7-4822-aa14-9ede8cbe446c,Other Cloud: Hybrid/Private/On-prem virtualization
b92d2b61-aa11-4287-81cd-af9a157063b2,SaaS
b92d2b61-aa11-4287-81cd-af9a157063b2,Other Cloud: Hybrid/Private/On-prem virtualization
b92d2b61-aa11-4287-81cd-af9a157063b2,IaaS
0472586e-2e3a-4837-8d7a-cd1117960cbb,IaaS
0472586e-2e3a-4837-8d7a-cd1117960cbb,SaaS
0472586e-2e3a-4837-8d7a-cd1117960cbb,Other Cloud: Hybrid/Private/On-prem virtualization
4cbacf79-e3cf-46fc-ac93-edac2e99066f,Other Cloud: Hybrid/Private/On-prem virtualization
4cbacf79-e3cf-46fc-ac93-edac2e99066f,PaaS
4cbacf79-e3cf-46fc-ac93-edac2e99066f,SaaS
633d1641-15b9-4e52-be79-93bfb6ca2a60,IaaS
1abe113d-2443-4b37-bf98-a5da0c833ca3,SaaS
a6755b80-7586-4dce-a407-8823355a226d,Other Cloud: Hybrid/Private/On-prem virtualization
a6755b80-7586-4dce-a407-8823355a226d,SaaS
ad8077bd-00d7-4be4-8dd7-ac492413769a,Other Cloud: Hybrid/Private/On-prem virtualization
ad8077bd-00d7-4be4-8dd7-ac492413769a,SaaS
76a32923-1907-4501-858a-068be117ca7e,SaaS
76a32923-1907-4501-858a-068be117ca7e,Other Cloud: Hybrid/Private/On-prem virtualization
05b67c17-6321-43a1-b51c-24300e5c4da0,SaaS
8b5958ed-5588-42cd-94ff-1b1342812402,Other Cloud: Hybrid/Private/On-prem virtualization
8b5958ed-5588-42cd-94ff-1b1342812402,IaaS
8b5958ed-5588-42cd-94ff-1b1342812402,SaaS
e8600c0c-b986-4207-aad3-d85b34e59f0a,SaaS
e346daf0-2abb-4d1c-b5dc-944388fc2943,Other Cloud: Hybrid/Private/On-prem virtualization
e346daf0-2abb-4d1c-b5dc-944388fc2943,IaaS
e346daf0-2abb-4d1c-b5dc-944388fc2943,SaaS
6f966d3f-6e6e-412d-bfba-1f00093193e2,Other Cloud: Hybrid/Private/On-prem virtualization
6f966d3f-6e6e-412d-bfba-1f00093193e2,SaaS
475c4235-6db9-498d-afd9-1596574c79f2,Other Cloud: Hybrid/Private/On-prem virtualization
475c4235-6db9-498d-afd9-1596574c79f2,SaaS
83c235b7-e3c9-4d63-b7fe-d5a78a9dbbb0,SaaS
92eec7a7-5e2f-4405-8290-b433e80358de,SaaS
92eec7a7-5e2f-4405-8290-b433e80358de,Other Cloud: Hybrid/Private/On-prem virtualization
6f3ce3ef-96b4-4fdc-a592-8d531ce7df1e,
e2ba4866-9b79-462e-a8e1-ae2d0186ccc8,SaaS
8f77cfcd-47ad-447e-88f8-7df38d1a5743,SaaS
189d3486-50ef-43a2-82d3-b6272fbb2945,SaaS
a7b07b0a-9e7f-4c90-8912-70eef9641ebd,
2586a11b-99e1-46fb-ad97-4229cf49db85,
7b600e70-4d08-454c-a7be-07071b48a64c,SaaS
7b600e70-4d08-454c-a7be-07071b48a64c,PaaS
7b600e70-4d08-454c-a7be-07071b48a64c,IaaS
7b600e70-4d08-454c-a7be-07071b48a64c,Other Cloud: Hybrid/Private/On-prem virtualization
dc4affae-55b9-4e8d-bff3-83fbb8a22bb9,
ccb7f013-d49c-4889-b395-b38ebaf57c10,Other Cloud: Hybrid/Private/On-prem virtualization
ae2f2ad0-2b67-4a79-af51-9ec81ce3ea5c,
c6ea7acd-7c1a-4feb-83f6-6a15c82b3326,SaaS
6f1edb05-6e78-4758-a21a-0337784928ad,SaaS
ad36b133-8fd5-4715-9396-4c65ff38ab71,PaaS
ad36b133-8fd5-4715-9396-4c65ff38ab71,Other Cloud: Hybrid/Private/On-prem virtualization
ad36b133-8fd5-4715-9396-4c65ff38ab71,SaaS
ad36b133-8fd5-4715-9396-4c65ff38ab71,IaaS
11dfbf01-5315-4487-bc13-2182759dd489,SaaS
11536bef-d5ae-4c6d-8ee2-8124795e1f6d,
82492e2d-751c-427d-8b0f-563fd0101c0e,SaaS
2186ed7e-d2e5-4875-a867-370813518589,Other Cloud: Hybrid/Private/On-prem virtualization
2186ed7e-d2e5-4875-a867-370813518589,SaaS
7e56e1d5-fa42-44c4-926a-ebad12abb830,SaaS
7e56e1d5-fa42-44c4-926a-ebad12abb830,IaaS
91cfd967-30e9-4ce5-aa9a-ab3ad17eb62e,
bac1057f-745a-4541-a775-4443f21cb956,
36e14cbc-fe45-49cf-897e-4c4e64b1a36a,
f0307acc-f8cb-459e-a4eb-f78648c94df2,SaaS
6df239b2-24fb-4986-8d68-2ed8fc8e791e,
405c7027-c37b-48c9-ab33-76b3eaffe5d4,SaaS
2a5453a1-11d2-441d-b366-d6ea3f92f50c,SaaS
807e3968-be29-4f1c-9454-0dd68a76fcdb,SaaS
807e3968-be29-4f1c-9454-0dd68a76fcdb,Other Cloud: Hybrid/Private/On-prem virtualization
a28906d0-c2b1-4b27-a708-0109d4a7e9cb,SaaS
a28906d0-c2b1-4b27-a708-0109d4a7e9cb,Other Cloud: Hybrid/Private/On-prem virtualization
0812038e-b0de-4097-b861-3bf029efd416,SaaS
7bf4dc50-4c39-4388-84e7-9a530e122ca1,SaaS
07e1a337-8f67-4fa7-b7ba-d9cfe6a10387,SaaS
07e1a337-8f67-4fa7-b7ba-d9cfe6a10387,Other Cloud: Hybrid/Private/On-prem virtualization
07e1a337-8f67-4fa7-b7ba-d9cfe6a10387,IaaS
cb53aa94-a47b-492a-98e3-d28cb5c68215,SaaS
cbd61e86-abb0-4ff5-a59c-30c9f82bf926,SaaS
cbd61e86-abb0-4ff5-a59c-30c9f82bf926,IaaS
cbd61e86-abb0-4ff5-a59c-30c9f82bf926,PaaS
a30c66d0-b497-4916-828c-6a458bb5ae64,
99b5fca7-28cf-481c-b78c-e02c5bd2dc59,Other Cloud: Hybrid/Private/On-prem virtualization
99b5fca7-28cf-481c-b78c-e02c5bd2dc59,SaaS
7e4b723d-f541-4df4-a0e5-6ec5b521ecbb,IaaS
7e4b723d-f541-4df4-a0e5-6ec5b521ecbb,Other Cloud: Hybrid/Private/On-prem virtualization
7e4b723d-f541-4df4-a0e5-6ec5b521ecbb,SaaS
178aef75-b744-44a7-9636-846034edd2d0,SaaS
178aef75-b744-44a7-9636-846034edd2d0,IaaS
178aef75-b744-44a7-9636-846034edd2d0,PaaS
df379980-20cf-4ff6-9ffe-285580e923d7,
c0a32c93-f140-4635-9970-c2ec203e6056,SaaS
e70426d7-8e7e-4611-8839-56a46a9402fc,
fc6582cf-141d-485d-8efd-2c5b69e5a71c,SaaS
c851f4e2-dfe8-4b9b-9e00-9a9ad9e1301f,
73c015eb-8500-464e-a497-4a7b2e786852,
f2944bcc-bd7f-4fc5-b2cf-f9414df32d71,SaaS
d200d020-b31d-489c-98bd-c2240889ac52,IaaS
0656b76d-2c3e-4d9f-9eeb-91185425e92e,
827c2863-2db6-43f6-90cb-3c11ac73ac16,
ca364b2b-63d3-4f1b-8d88-1ae7bab380a4,
b6071050-9984-474d-829a-c6e9031ea40d,
a484440d-0625-48e5-ba2f-6752c135bcdf,SaaS
ff411138-c0f0-442c-a5ff-bef46022826d,SaaS
ff411138-c0f0-442c-a5ff-bef46022826d,Other Cloud: Hybrid/Private/On-prem virtualization
a6b6c4c2-6b6c-42e0-9cf0-0d43cebeb319,
3e3b6211-5bdf-4fd3-8765-0798693d7361,
89aa59f7-c95d-4f46-b1f0-4870d108ec19,SaaS
89aa59f7-c95d-4f46-b1f0-4870d108ec19,PaaS
89aa59f7-c95d-4f46-b1f0-4870d108ec19,IaaS
1a44a4ee-2fd8-4ad5-b8d7-bf922312f18d,PaaS
1a44a4ee-2fd8-4ad5-b8d7-bf922312f18d,SaaS
1a44a4ee-2fd8-4ad5-b8d7-bf922312f18d,IaaS
1a44a4ee-2fd8-4ad5-b8d7-bf922312f18d,Other Cloud: Hybrid/Private/On-prem virtualization
52514750-8467-42b9-b4e7-45fba4e03aae,
90704e35-3689-4d48-a456-5b677d69ccb1,IaaS
90704e35-3689-4d48-a456-5b677d69ccb1,PaaS
90704e35-3689-4d48-a456-5b677d69ccb1,Other Cloud: Hybrid/Private/On-prem virtualization
90704e35-3689-4d48-a456-5b677d69ccb1,SaaS
7da88a81-02c3-43e8-bd3c-1419bffcdc2c,SaaS
7da88a81-02c3-43e8-bd3c-1419bffcdc2c,IaaS
7da88a81-02c3-43e8-bd3c-1419bffcdc2c,Other Cloud: Hybrid/Private/On-prem virtualization
c80efe2a-5e40-463f-af9b-90e6a13d6e1c,
99afc0fc-d83d-4212-a1ec-a7729c9dde61,SaaS
99afc0fc-d83d-4212-a1ec-a7729c9dde61,Other Cloud: Hybrid/Private/On-prem virtualization
87f6499b-f4b3-4eca-a529-c35595d2fd91,Other Cloud: Hybrid/Private/On-prem virtualization
87f6499b-f4b3-4eca-a529-c35595d2fd91,SaaS
cf7cfb0c-e346-4d68-be49-04665074116b,Other Cloud: Hybrid/Private/On-prem virtualization
cf7cfb0c-e346-4d68-be49-04665074116b,SaaS
a759d99f-1f05-4ed1-bc40-e40cc884641e,
c605de48-8a9e-42ff-8d39-e58268a02db9,IaaS
c605de48-8a9e-42ff-8d39-e58268a02db9,PaaS
c605de48-8a9e-42ff-8d39-e58268a02db9,SaaS
c605de48-8a9e-42ff-8d39-e58268a02db9,Other Cloud: Hybrid/Private/On-prem virtualization
535e4824-812b-4086-8600-e586a8a7718e,SaaS
cd8dd4d9-0da1-44d9-a88e-717f4ec8c8bb,Other Cloud: Hybrid/Private/On-prem virtualization
cd8dd4d9-0da1-44d9-a88e-717f4ec8c8bb,SaaS
3b2fbc33-4ec1-4bd8-b5db-76ab5d4d08f2,
c371a0f8-5432-450e-9dcf-9d1a33928e44,
f4327794-ea2b-4d0c-b5bf-56da3817d5af,
66c8c015-07f3-4b40-807d-267d45f3cef4,SaaS
c0b89cc8-e65c-4673-bc33-e779f1728d4e,
9e0d030b-d7f3-4162-965d-9a46ef63c786,
5bd69fb7-944d-4f75-9c62-5405464def5a,Other Cloud: Hybrid/Private/On-prem virtualization
5bd69fb7-944d-4f75-9c62-5405464def5a,SaaS
ebe99cd8-97bb-4686-8fcd-4b44a771b5ff,
d340fa84-ed68-4a4f-8982-96c30c46075c,
aae7eca1-78f0-41bd-81d2-8124e7cf0232,
e392840f-930f-4ab9-a6c5-469e9c66663f,SaaS
e392840f-930f-4ab9-a6c5-469e9c66663f,Other Cloud: Hybrid/Private/On-prem virtualization
0fafeaaa-ef48-4d99-8455-7ce3bdfbf929,
ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c,IaaS
ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c,Other Cloud: Hybrid/Private/On-prem virtualization
ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c,SaaS
593273b6-70c7-4665-be16-2be15a7646a0,
9228fa3a-df9f-4e18-b3e0-e245e0d00678,SaaS
4e53dede-6793-4321-b953-8e49b27e78ac,
8c692124-77e2-46ec-a72c-5e6824119bb0,
0f056241-99bb-4ea6-bfbb-d074c3d30d4c,PaaS
0f056241-99bb-4ea6-bfbb-d074c3d30d4c,IaaS
0f056241-99bb-4ea6-bfbb-d074c3d30d4c,SaaS
8fd4e051-808b-4724-8771-56cd54ef9d45,
46a9bac8-6d76-4a7a-ad03-5d8e0d76c019,
dfddc8e2-53a2-416c-8820-0c3b7049dd18,PaaS
dfddc8e2-53a2-416c-8820-0c3b7049dd18,SaaS
dfddc8e2-53a2-416c-8820-0c3b7049dd18,Other Cloud: Hybrid/Private/On-prem virtualization
dfddc8e2-53a2-416c-8820-0c3b7049dd18,IaaS
eecfd82f-20bd-4c3b-94c9-91c4e66f26c3,SaaS
47f2f101-a1ae-4a26-b1d6-5103b7c56eb9,SaaS
47f2f101-a1ae-4a26-b1d6-5103b7c56eb9,Other Cloud: Hybrid/Private/On-prem virtualization
ad983643-25bb-4c4d-abc8-d2b3d7e7725a,SaaS
ad983643-25bb-4c4d-abc8-d2b3d7e7725a,IaaS
ac11d186-c540-41dd-8754-edc818527360,PaaS
ac11d186-c540-41dd-8754-edc818527360,Other Cloud: Hybrid/Private/On-prem virtualization
ac11d186-c540-41dd-8754-edc818527360,SaaS
ac11d186-c540-41dd-8754-edc818527360,IaaS
d9772d78-bd89-4986-9bf8-75e29dda80d9,
8245b284-5cc1-439b-8aca-def9e56001c7,
31f88f34-d1e6-4fe5-9bbb-579fc44f900f,
d8835ed3-a0d6-4314-98eb-d6bb954cdcbe,
87cc706d-4531-4143-935e-34c08acc74a2,
fce02d6f-275d-4965-a663-4de16ca12e2f,
6133bdd8-52fc-4a16-90e9-9d6a80666795,
f63b701f-0670-4aa0-adda-f0a10f9b10b4,
5bc8800c-1288-4d62-939a-1d27424bb03a,SaaS
71eceb3c-017e-4fcd-bd26-26a586b1b1f7,
924783dc-87f6-4be5-8b18-d784ff0582e3,SaaS
6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562,IaaS
6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562,SaaS
6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562,Other Cloud: Hybrid/Private/On-prem virtualization
6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562,PaaS
0bce757e-4d66-4d30-919e-8a6f215acd5a,
b83a2925-4827-41da-bca2-9e5778c56d61,IaaS
b83a2925-4827-41da-bca2-9e5778c56d61,SaaS
b83a2925-4827-41da-bca2-9e5778c56d61,Other Cloud: Hybrid/Private/On-prem virtualization
8c01e5e4-12ee-41fa-b307-3dd0d1df7683,PaaS
8c01e5e4-12ee-41fa-b307-3dd0d1df7683,SaaS
8c01e5e4-12ee-41fa-b307-3dd0d1df7683,IaaS
25a1d40b-387e-4c7b-bb4c-39e31e629fa6,Other Cloud: Hybrid/Private/On-prem virtualization
25a1d40b-387e-4c7b-bb4c-39e31e629fa6,SaaS
1743f519-4a00-49d3-94ec-7f7e0bfab950,
bd0bddfa-ef2c-4d38-b4de-a02f5b8907b9,
7c22e8da-0c18-4e64-a512-041ee37fc82a,Other Cloud: Hybrid/Private/On-prem virtualization
7c22e8da-0c18-4e64-a512-041ee37fc82a,SaaS
18c6f970-e740-4e41-a975-a21db201a601,Other Cloud: Hybrid/Private/On-prem virtualization
d0aac26f-826f-455c-9537-2c870bfc2f87,
e41330f5-ddeb-4527-90f1-1fb9f61bdb46,Other Cloud: Hybrid/Private/On-prem virtualization
6808e82e-d2dc-4895-808c-3bb65fe609b7,PaaS
6808e82e-d2dc-4895-808c-3bb65fe609b7,SaaS
6808e82e-d2dc-4895-808c-3bb65fe609b7,IaaS
296578f5-8177-4200-96c4-7d7a785f5fad,SaaS
5e110f44-6c31-4549-a8a9-fb51d70ff6ca,SaaS
1576793d-e99b-4895-9ea1-92cf2c62e51c,Other Cloud: Hybrid/Private/On-prem virtualization
06e049f7-aef1-4616-a47c-3bf733f15b63,Other Cloud: Hybrid/Private/On-prem virtualization
06e049f7-aef1-4616-a47c-3bf733f15b63,PaaS
06e049f7-aef1-4616-a47c-3bf733f15b63,SaaS
06e049f7-aef1-4616-a47c-3bf733f15b63,IaaS
8ac117b9-0c99-4f70-a6d6-a05645ddf90f,Other Cloud: Hybrid/Private/On-prem virtualization
12e5887e-20f2-47d1-baec-0d6260a75756,
fd828e60-635a-4741-aa30-b2f222ab476c,
bf0147dd-7caa-48e3-9a29-47f45057ff55,
6eda8c69-8e7e-4d3f-af25-12afd998ce3c,
16c2ef9d-e5a6-492e-b34b-4682c050ca26,
1869b8da-6b71-45cd-9574-733a20558352,Other Cloud: Hybrid/Private/On-prem virtualization
da848005-885e-40df-a675-e48d05ec654a,SaaS
da848005-885e-40df-a675-e48d05ec654a,IaaS
da848005-885e-40df-a675-e48d05ec654a,Other Cloud: Hybrid/Private/On-prem virtualization
c75c478b-f375-4e04-9ec9-95bcbcd79086,
634d556c-0494-4e43-ae66-4357b3032fd6,IaaS
634d556c-0494-4e43-ae66-4357b3032fd6,SaaS
35b9fcab-9d7d-4f41-ba0a-9a07dc868327,IaaS
35b9fcab-9d7d-4f41-ba0a-9a07dc868327,SaaS
99c32d58-8d11-4759-baea-8b1862e37ac2,
89a0d3c3-fa65-4d11-9379-11f4b477a999,
69af2fe5-759b-4a09-b826-e1762ab7479a,Other Cloud: Hybrid/Private/On-prem virtualization
18654ab8-56f2-4b66-9689-886855e99c4f,
b9d50ef8-f5c3-433d-9b1a-b56c1fce9f72,SaaS
0a4ec82b-7fa8-4990-8cd9-a3b0c14d7b94,
565d2224-d865-42bf-a489-2c6370abdd9a,SaaS
59206b03-4ccb-4f76-8333-bcde9bdb895a,SaaS
c64e5034-b6b8-44d1-a15d-8cf0ba7cfcae,SaaS
d4217cb0-4b26-43bc-bd5f-eff094d05352,SaaS
d4217cb0-4b26-43bc-bd5f-eff094d05352,PaaS
d4217cb0-4b26-43bc-bd5f-eff094d05352,IaaS
d4217cb0-4b26-43bc-bd5f-eff094d05352,Other Cloud: Hybrid/Private/On-prem virtualization
97a6f274-31a9-4f0d-b476-8bb6103214af,Other Cloud: Hybrid/Private/On-prem virtualization
97a6f274-31a9-4f0d-b476-8bb6103214af,IaaS
97a6f274-31a9-4f0d-b476-8bb6103214af,SaaS
a255c9a6-56d5-4138-8842-4636286faa49,
c191969e-5b09-4991-bd93-a63819b44a2f,
df6a94b6-4240-4c4d-ba71-8d417e0599ba,SaaS
4219ed7a-340e-47b3-a4f0-0048115adcce,
cdbcb9fa-b0dc-4d0d-8891-105cec404f16,Other Cloud: Hybrid/Private/On-prem virtualization
9331539b-d3b1-4435-a48c-bc4bff1c7bc6,SaaS
e8f0471c-3e7c-431d-8063-ad838ab151e4,SaaS
96dc120b-a381-4bfa-ae4a-2f849f234f4c,
af059538-08cb-446d-a542-84223c52cf7b,SaaS
269644a7-b695-4f7c-8c9c-9b2514c1a0b8,Other Cloud: Hybrid/Private/On-prem virtualization
269644a7-b695-4f7c-8c9c-9b2514c1a0b8,SaaS
8f1948c8-7ca4-40e1-8642-452bb158bdf3,SaaS
8f1948c8-7ca4-40e1-8642-452bb158bdf3,Other Cloud: Hybrid/Private/On-prem virtualization
8fccac92-c7f0-44d1-9028-cd99582db5c9,
16997c74-7e5a-484d-a7ae-993816239cfb,SaaS
8d90607f-74c9-4a9b-91af-ec2071d17566,IaaS
b54c65de-ff8f-4571-a23a-3dba58921aef,Other Cloud: Hybrid/Private/On-prem virtualization
b54c65de-ff8f-4571-a23a-3dba58921aef,SaaS
5cf076a9-db69-4399-9f53-e775cb97029a,Other Cloud: Hybrid/Private/On-prem virtualization
5cf076a9-db69-4399-9f53-e775cb97029a,SaaS
4951d0d9-8e85-413c-8788-4af5b5f1226e,SaaS
4e20450d-4c5d-4bd4-80d2-32c965386ff6,
a806f069-81bf-4a3a-a01e-ce946255c999,SaaS
396d9d5c-aec2-4320-893b-30707f32e138,SaaS
2654c2ae-fa31-4c95-b577-988536f2292c,Other Cloud: Hybrid/Private/On-prem virtualization
2654c2ae-fa31-4c95-b577-988536f2292c,SaaS
2f179655-fbdd-43b6-b8d8-e412c2ced8b1,Other Cloud: Hybrid/Private/On-prem virtualization
2f179655-fbdd-43b6-b8d8-e412c2ced8b1,SaaS
2f179655-fbdd-43b6-b8d8-e412c2ced8b1,IaaS
1ba19fef-669c-426f-89ab-4ce1e0e6e867,
5dd5c3ce-b357-4536-a906-1ed0e7b2bbb9,
d75ec7c4-7883-45fc-8174-58eca6e427a5,Other Cloud: Hybrid/Private/On-prem virtualization
d75ec7c4-7883-45fc-8174-58eca6e427a5,IaaS
d75ec7c4-7883-45fc-8174-58eca6e427a5,SaaS
76279cbf-f6f6-45be-8f69-4af3099798a8,Other Cloud: Hybrid/Private/On-prem virtualization
76279cbf-f6f6-45be-8f69-4af3099798a8,SaaS
c27bad59-4f30-4c74-b385-b7f284de0766,PaaS
c27bad59-4f30-4c74-b385-b7f284de0766,SaaS
c27bad59-4f30-4c74-b385-b7f284de0766,IaaS
c27bad59-4f30-4c74-b385-b7f284de0766,Other Cloud: Hybrid/Private/On-prem virtualization
c392c184-03e7-42ca-9b98-f1bfeb428cb1,SaaS
5a1a52c0-54e6-4255-b507-d910a2c35b5e,IaaS
c71b7c29-b1b1-428e-b4fd-839787bec622,
e35fe54a-9f6d-4c8c-ab4b-761ac87c3b68,SaaS
e35fe54a-9f6d-4c8c-ab4b-761ac87c3b68,Other Cloud: Hybrid/Private/On-prem virtualization
73711982-0caa-4544-af1a-a8ab6a91787d,SaaS
7c338b25-8702-41bb-a2df-68a87c51ff11,Other Cloud: Hybrid/Private/On-prem virtualization
b2f6bef9-75c4-47ae-9206-9666f54af509,
8f37f906-e6fc-4180-b4ab-c7a2731658c6,
0ecca615-9bab-4513-a34d-b8a3eb026fc3,Other Cloud: Hybrid/Private/On-prem virtualization
0ecca615-9bab-4513-a34d-b8a3eb026fc3,SaaS
bb76c4c0-7a87-4e54-a658-25bfb18dec6f,
26cf0d6c-41bc-4cb9-bcf5-59d14e558c48,SaaS
c6c2a814-3911-4864-9af8-2945022315b2,
59516e3f-2ddc-4486-9351-760e24b420da,
5a7a3555-12d5-409d-a460-e296cd511174,SaaS
d0c7737d-8701-476c-97f7-b0de29d8bc14,
a9e0ef8b-cd17-4ba7-a6cb-7768e371bb6b,Other Cloud: Hybrid/Private/On-prem virtualization
a9e0ef8b-cd17-4ba7-a6cb-7768e371bb6b,SaaS
a9e0ef8b-cd17-4ba7-a6cb-7768e371bb6b,IaaS
6f542b0c-d5e0-4a01-a47d-0ff98203a100,
ca036223-3068-4cd4-a839-d92e3a4bc472,Other Cloud: Hybrid/Private/On-prem virtualization
16b38072-608e-4ce6-93a1-82d5a995e120,SaaS
82447ced-4cdb-44ea-8016-fd2fd32beb12,SaaS
9cab8081-6bbc-42ba-85a0-d63d1fca10dc,
b96310b4-fcf4-4930-9578-405c8ba01f87,
177414df-000a-4f9f-a908-1720772c6d36,
978e5032-b759-4bb1-9482-a5481dbcacbf,
45b93fcf-14e8-433e-ad55-bc14e82a541a,
7b0833c4-e856-41cd-9ce0-66c5c9d468d9,Other Cloud: Hybrid/Private/On-prem virtualization
7b0833c4-e856-41cd-9ce0-66c5c9d468d9,SaaS
1a2aabcc-87ce-4eec-a167-97deeaf561f2,
b9380759-faf7-435a-a639-cd3197faa2cb,SaaS
b9380759-faf7-435a-a639-cd3197faa2cb,Other Cloud: Hybrid/Private/On-prem virtualization
d3a2b0e9-fdbe-4139-af6a-ab04e5adfc88,
7c053d5d-dc0a-415b-bbb5-e1a08b0cc155,Other Cloud: Hybrid/Private/On-prem virtualization
7c053d5d-dc0a-415b-bbb5-e1a08b0cc155,SaaS
7e9f38b7-bdf5-440f-afdd-0b3a089c808d,SaaS
324d4822-2908-45a7-85af-ca7a4504d02e,SaaS
324d4822-2908-45a7-85af-ca7a4504d02e,Other Cloud: Hybrid/Private/On-prem virtualization
4102eff8-523f-49ba-8f7a-458b8bff4e5a,
e4f127bf-8b1a-481b-b9b2-9467d36a8842,
2ab30b39-bf6f-4e58-98ee-a10794a84075,Other Cloud: Hybrid/Private/On-prem virtualization
2ab30b39-bf6f-4e58-98ee-a10794a84075,SaaS
f33ee4ef-de89-48db-bc47-98deea6c9ff0,
42cdbf68-ed83-4bbe-ba31-b012407a104b,SaaS
3dcd33e4-972b-435d-a362-6db2c4b9ef2c,SaaS
365308a8-127f-4014-83fa-7006db00c039,PaaS
365308a8-127f-4014-83fa-7006db00c039,Other Cloud: Hybrid/Private/On-prem virtualization
365308a8-127f-4014-83fa-7006db00c039,IaaS
365308a8-127f-4014-83fa-7006db00c039,SaaS
e34bb364-fd68-431e-be0c-ef52a3220db9,SaaS
9f10e119-9d37-4ee2-80b9-1ccc70bbdc4d,
d3039352-a4c3-4296-ad43-eb998e9600d5,
6ac173bb-2337-4f96-8e75-f9bf17ff2ac8,IaaS
6ac173bb-2337-4f96-8e75-f9bf17ff2ac8,SaaS
6ac173bb-2337-4f96-8e75-f9bf17ff2ac8,Other Cloud: Hybrid/Private/On-prem virtualization
976cae7e-dffd-4bce-b93e-f116091b6b99,
d1983b24-6f31-4cab-8a6e-8f2961655d77,
ac6a69e3-cf3a-4e3e-9078-d25047afd23f,
6c08c112-d9f6-4647-af52-5fe86fc93088,SaaS
6c08c112-d9f6-4647-af52-5fe86fc93088,Other Cloud: Hybrid/Private/On-prem virtualization
0238765e-c71d-45c9-8495-9c3a99f16603,PaaS
9298cb67-50b6-4ea4-8621-de17e9670443,SaaS
0b6b2074-f52a-4156-8d6a-65d0bb6a7284,
1e4804f8-5190-41c4-8058-a9524bb4020e,IaaS
1e4804f8-5190-41c4-8058-a9524bb4020e,PaaS
1e4804f8-5190-41c4-8058-a9524bb4020e,Other Cloud: Hybrid/Private/On-prem virtualization
1e4804f8-5190-41c4-8058-a9524bb4020e,SaaS
045069bb-bcaf-4fac-bb6f-7d1cd76b775f,SaaS
045069bb-bcaf-4fac-bb6f-7d1cd76b775f,Other Cloud: Hybrid/Private/On-prem virtualization
733f1c2a-8990-4d93-895c-9f1b23d6745b,SaaS
9a569698-8ea9-499c-9a6a-18f24783dbf6,SaaS
a9ef87c0-d706-4d52-908d-3c18e03a8eee,SaaS
bbf33c96-701d-4f56-ac30-054ee9e8d972,
7d05e165-f4c1-4e30-a7ef-b6e98a1f5a6e,IaaS
7d05e165-f4c1-4e30-a7ef-b6e98a1f5a6e,PaaS
7d05e165-f4c1-4e30-a7ef-b6e98a1f5a6e,SaaS
7d05e165-f4c1-4e30-a7ef-b6e98a1f5a6e,Other Cloud: Hybrid/Private/On-prem virtualization
d7625e1f-7ac9-4527-8430-a39207e88638,Other Cloud: Hybrid/Private/On-prem virtualization
d7625e1f-7ac9-4527-8430-a39207e88638,SaaS
f1df297d-eda1-4afc-9058-b7bbc78585e5,Other Cloud: Hybrid/Private/On-prem virtualization
320d3be9-0c27-4bfc-b4ba-7cedf3bac7b7,SaaS
15d8c418-0288-494d-9232-df4777cfad01,
3fbbedaa-08fc-436f-a227-dd765e6432eb,
1baf01be-9c36-4368-bbdd-e64d2d765f88,
5fd92e8f-96d8-497d-917a-201124bed69b,SaaS
8cf70861-e671-4a5e-a3a6-6a5771cf0a78,SaaS
6dbca92e-8b9e-47a8-87ee-cb93e3ba38c7,SaaS
c8af1bc2-a36f-4d39-ae64-0b2f0d57ab81,
608da8eb-b8e4-4784-bb40-396280742f68,
