company_id,industry_id
733ef438-99f2-4253-8617-cc871c341079,4a2d6ef5-d333-46fc-9bae-33394f3f0131
f762af7d-90bb-46b0-ae10-2b678f87a86f,e786f0c6-32a6-4d7a-b344-b163c6c3ad0b
f762af7d-90bb-46b0-ae10-2b678f87a86f,e81e547c-3e5f-44a1-b7b3-275ba97675fa
f762af7d-90bb-46b0-ae10-2b678f87a86f,4a2d6ef5-d333-46fc-9bae-33394f3f0131
f762af7d-90bb-46b0-ae10-2b678f87a86f,41ff311d-6f91-4098-996e-1a44ed3a6efd
f762af7d-90bb-46b0-ae10-2b678f87a86f,0801884b-d630-4ba3-b104-115298683d4e
f762af7d-90bb-46b0-ae10-2b678f87a86f,b48e86a7-8a9b-4700-9f92-c207b568ffbf
f762af7d-90bb-46b0-ae10-2b678f87a86f,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
f762af7d-90bb-46b0-ae10-2b678f87a86f,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
f762af7d-90bb-46b0-ae10-2b678f87a86f,c666734d-66da-4e5a-afbd-f88c02dfafc3
f762af7d-90bb-46b0-ae10-2b678f87a86f,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
a260283e-cd39-436d-8e43-2cc733f9ea3c,e81e547c-3e5f-44a1-b7b3-275ba97675fa
a260283e-cd39-436d-8e43-2cc733f9ea3c,0801884b-d630-4ba3-b104-115298683d4e
a260283e-cd39-436d-8e43-2cc733f9ea3c,72786d4a-6bbe-4cb6-b014-baf9aceae6e5
a260283e-cd39-436d-8e43-2cc733f9ea3c,c666734d-66da-4e5a-afbd-f88c02dfafc3
a260283e-cd39-436d-8e43-2cc733f9ea3c,4a2d6ef5-d333-46fc-9bae-33394f3f0131
a260283e-cd39-436d-8e43-2cc733f9ea3c,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
bc81549b-3fb6-443d-8446-cebccf7ada3b,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
bc81549b-3fb6-443d-8446-cebccf7ada3b,1751f50e-43b2-4fad-b144-d33d60e9c1f6
bc81549b-3fb6-443d-8446-cebccf7ada3b,c666734d-66da-4e5a-afbd-f88c02dfafc3
bc81549b-3fb6-443d-8446-cebccf7ada3b,41ff311d-6f91-4098-996e-1a44ed3a6efd
2b0e1774-d4d8-471d-8923-0bf553675440,0801884b-d630-4ba3-b104-115298683d4e
8918e718-42be-4b54-8d54-374c2a313b82,11012f6c-ecac-4d38-a695-a90010574b16
8918e718-42be-4b54-8d54-374c2a313b82,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
8918e718-42be-4b54-8d54-374c2a313b82,c666734d-66da-4e5a-afbd-f88c02dfafc3
8918e718-42be-4b54-8d54-374c2a313b82,4a2d6ef5-d333-46fc-9bae-33394f3f0131
8918e718-42be-4b54-8d54-374c2a313b82,2e697f58-6498-4332-8ef3-db20cc0cb0a0
8918e718-42be-4b54-8d54-374c2a313b82,e81e547c-3e5f-44a1-b7b3-275ba97675fa
8918e718-42be-4b54-8d54-374c2a313b82,41ff311d-6f91-4098-996e-1a44ed3a6efd
8918e718-42be-4b54-8d54-374c2a313b82,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
8918e718-42be-4b54-8d54-374c2a313b82,1751f50e-43b2-4fad-b144-d33d60e9c1f6
8918e718-42be-4b54-8d54-374c2a313b82,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
b414da6a-6756-4372-8cbb-81342e618d78,72786d4a-6bbe-4cb6-b014-baf9aceae6e5
b414da6a-6756-4372-8cbb-81342e618d78,e81e547c-3e5f-44a1-b7b3-275ba97675fa
b414da6a-6756-4372-8cbb-81342e618d78,235ba958-e4c6-4e33-930e-682da136c01e
b414da6a-6756-4372-8cbb-81342e618d78,41ff311d-6f91-4098-996e-1a44ed3a6efd
b414da6a-6756-4372-8cbb-81342e618d78,075f6cf8-f08e-4f4e-a694-4da00be4a19e
b414da6a-6756-4372-8cbb-81342e618d78,5d06b8ae-8cb9-478a-bab9-fd0206cce15c
1fb98e2e-2a90-4e16-a0fc-ac69f90a376f,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
1fb98e2e-2a90-4e16-a0fc-ac69f90a376f,c666734d-66da-4e5a-afbd-f88c02dfafc3
27b55936-82a6-49a1-b119-0368b3d00115,c666734d-66da-4e5a-afbd-f88c02dfafc3
27b55936-82a6-49a1-b119-0368b3d00115,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
27b55936-82a6-49a1-b119-0368b3d00115,2e697f58-6498-4332-8ef3-db20cc0cb0a0
27b55936-82a6-49a1-b119-0368b3d00115,41ff311d-6f91-4098-996e-1a44ed3a6efd
bd29c2b1-06c5-460d-b24f-eb938a2e60fa,41ff311d-6f91-4098-996e-1a44ed3a6efd
bd29c2b1-06c5-460d-b24f-eb938a2e60fa,c666734d-66da-4e5a-afbd-f88c02dfafc3
bd29c2b1-06c5-460d-b24f-eb938a2e60fa,b48e86a7-8a9b-4700-9f92-c207b568ffbf
2ae25501-eb9b-457e-bc98-731eeaaeefa6,2e697f58-6498-4332-8ef3-db20cc0cb0a0
2ae25501-eb9b-457e-bc98-731eeaaeefa6,41ff311d-6f91-4098-996e-1a44ed3a6efd
4cc02baa-e6cd-4e5b-8192-6eed1d8c374d,e81e547c-3e5f-44a1-b7b3-275ba97675fa
4cc02baa-e6cd-4e5b-8192-6eed1d8c374d,1751f50e-43b2-4fad-b144-d33d60e9c1f6
4cc02baa-e6cd-4e5b-8192-6eed1d8c374d,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
ab14d80f-23c3-482a-9c89-9fd37feaf826,0f934d48-a644-45e6-94f7-0f76f60fad15
21e61094-1ae9-4e6e-bdcf-5d49895abb75,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
21e61094-1ae9-4e6e-bdcf-5d49895abb75,2703d729-3aa6-4e2b-a8be-fc6133159aef
21e61094-1ae9-4e6e-bdcf-5d49895abb75,41ff311d-6f91-4098-996e-1a44ed3a6efd
21e61094-1ae9-4e6e-bdcf-5d49895abb75,0801884b-d630-4ba3-b104-115298683d4e
21e61094-1ae9-4e6e-bdcf-5d49895abb75,4a2d6ef5-d333-46fc-9bae-33394f3f0131
21e61094-1ae9-4e6e-bdcf-5d49895abb75,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
21e61094-1ae9-4e6e-bdcf-5d49895abb75,1751f50e-43b2-4fad-b144-d33d60e9c1f6
21e61094-1ae9-4e6e-bdcf-5d49895abb75,11012f6c-ecac-4d38-a695-a90010574b16
21e61094-1ae9-4e6e-bdcf-5d49895abb75,2e697f58-6498-4332-8ef3-db20cc0cb0a0
21e61094-1ae9-4e6e-bdcf-5d49895abb75,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
21e61094-1ae9-4e6e-bdcf-5d49895abb75,e81e547c-3e5f-44a1-b7b3-275ba97675fa
1c47359c-3f1b-49e5-8a1a-2cb87875678f,8b3cd85a-1e2b-47c7-95e5-95e32bdfea27
1c47359c-3f1b-49e5-8a1a-2cb87875678f,cbd7e95d-3713-4c76-b796-dc1ba07e0bbf
1c47359c-3f1b-49e5-8a1a-2cb87875678f,4a2d6ef5-d333-46fc-9bae-33394f3f0131
1c47359c-3f1b-49e5-8a1a-2cb87875678f,c666734d-66da-4e5a-afbd-f88c02dfafc3
1c47359c-3f1b-49e5-8a1a-2cb87875678f,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
1c47359c-3f1b-49e5-8a1a-2cb87875678f,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
1c47359c-3f1b-49e5-8a1a-2cb87875678f,41ff311d-6f91-4098-996e-1a44ed3a6efd
1c47359c-3f1b-49e5-8a1a-2cb87875678f,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
1c47359c-3f1b-49e5-8a1a-2cb87875678f,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
1c47359c-3f1b-49e5-8a1a-2cb87875678f,075f6cf8-f08e-4f4e-a694-4da00be4a19e
1c47359c-3f1b-49e5-8a1a-2cb87875678f,e81e547c-3e5f-44a1-b7b3-275ba97675fa
1c47359c-3f1b-49e5-8a1a-2cb87875678f,1751f50e-43b2-4fad-b144-d33d60e9c1f6
2afbfe2c-331a-4881-bc2b-b5c9d325dbe7,2e697f58-6498-4332-8ef3-db20cc0cb0a0
940ad9bd-e1f3-4fd6-b219-c97e535601e5,0f934d48-a644-45e6-94f7-0f76f60fad15
e4de44c8-dcac-4604-886a-780595a559e0,e81e547c-3e5f-44a1-b7b3-275ba97675fa
e4de44c8-dcac-4604-886a-780595a559e0,41ff311d-6f91-4098-996e-1a44ed3a6efd
05787efb-5558-4560-8c37-a37d2612488b,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
05787efb-5558-4560-8c37-a37d2612488b,2e697f58-6498-4332-8ef3-db20cc0cb0a0
05787efb-5558-4560-8c37-a37d2612488b,075f6cf8-f08e-4f4e-a694-4da00be4a19e
05787efb-5558-4560-8c37-a37d2612488b,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
f3083c28-f852-4367-b794-aa2202f28a1d,c666734d-66da-4e5a-afbd-f88c02dfafc3
f3083c28-f852-4367-b794-aa2202f28a1d,41ff311d-6f91-4098-996e-1a44ed3a6efd
f95c7daa-ea58-423e-a968-80262fc86a5e,0f934d48-a644-45e6-94f7-0f76f60fad15
eee6e621-ad35-47a1-9591-3e846a8d88dd,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
eee6e621-ad35-47a1-9591-3e846a8d88dd,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
eee6e621-ad35-47a1-9591-3e846a8d88dd,c666734d-66da-4e5a-afbd-f88c02dfafc3
eee6e621-ad35-47a1-9591-3e846a8d88dd,2e697f58-6498-4332-8ef3-db20cc0cb0a0
eee6e621-ad35-47a1-9591-3e846a8d88dd,70aec89d-60f6-4dd1-863d-39cabf72e3b4
eee6e621-ad35-47a1-9591-3e846a8d88dd,d1189e89-aa14-44f5-856c-71b2773811f1
eee6e621-ad35-47a1-9591-3e846a8d88dd,41ff311d-6f91-4098-996e-1a44ed3a6efd
eee6e621-ad35-47a1-9591-3e846a8d88dd,4a2d6ef5-d333-46fc-9bae-33394f3f0131
eee6e621-ad35-47a1-9591-3e846a8d88dd,1751f50e-43b2-4fad-b144-d33d60e9c1f6
eee6e621-ad35-47a1-9591-3e846a8d88dd,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
19cfdc3e-7eb6-414b-a584-88a9ae697fad,a57324b4-75ee-46e1-aa79-0451262fd172
19cfdc3e-7eb6-414b-a584-88a9ae697fad,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
19cfdc3e-7eb6-414b-a584-88a9ae697fad,2e697f58-6498-4332-8ef3-db20cc0cb0a0
19cfdc3e-7eb6-414b-a584-88a9ae697fad,5cd381bc-be15-4061-915b-85d27497ce52
19cfdc3e-7eb6-414b-a584-88a9ae697fad,41ff311d-6f91-4098-996e-1a44ed3a6efd
bc0cabe4-3e98-4b4c-a032-43c41ec015fb,0f934d48-a644-45e6-94f7-0f76f60fad15
fc37a753-b77c-45f1-affd-1335439712be,41ff311d-6f91-4098-996e-1a44ed3a6efd
fc37a753-b77c-45f1-affd-1335439712be,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
9fc5dbc1-1c16-476b-9399-b174a9b8ead2,72786d4a-6bbe-4cb6-b014-baf9aceae6e5
9fc5dbc1-1c16-476b-9399-b174a9b8ead2,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
9fc5dbc1-1c16-476b-9399-b174a9b8ead2,c666734d-66da-4e5a-afbd-f88c02dfafc3
093380fd-c6f7-45b9-b86c-fd20c86b08e1,e81e547c-3e5f-44a1-b7b3-275ba97675fa
093380fd-c6f7-45b9-b86c-fd20c86b08e1,0801884b-d630-4ba3-b104-115298683d4e
093380fd-c6f7-45b9-b86c-fd20c86b08e1,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
093380fd-c6f7-45b9-b86c-fd20c86b08e1,8b3cd85a-1e2b-47c7-95e5-95e32bdfea27
093380fd-c6f7-45b9-b86c-fd20c86b08e1,c666734d-66da-4e5a-afbd-f88c02dfafc3
b8bd0d27-0563-480f-9a75-7635209ff627,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
2bdee4f4-c157-4aa8-a958-0c098fb83914,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
2bdee4f4-c157-4aa8-a958-0c098fb83914,b48e86a7-8a9b-4700-9f92-c207b568ffbf
2bdee4f4-c157-4aa8-a958-0c098fb83914,2e697f58-6498-4332-8ef3-db20cc0cb0a0
2bdee4f4-c157-4aa8-a958-0c098fb83914,5cd381bc-be15-4061-915b-85d27497ce52
7fe979db-c7c7-4491-ac3a-f8881eb8f6dd,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
7fe979db-c7c7-4491-ac3a-f8881eb8f6dd,1751f50e-43b2-4fad-b144-d33d60e9c1f6
7fe979db-c7c7-4491-ac3a-f8881eb8f6dd,41ff311d-6f91-4098-996e-1a44ed3a6efd
c5054464-3e63-4a91-a958-5237de93dbd1,2e697f58-6498-4332-8ef3-db20cc0cb0a0
c5054464-3e63-4a91-a958-5237de93dbd1,b48e86a7-8a9b-4700-9f92-c207b568ffbf
71166c65-4395-4b88-b42e-4501c6d4b79d,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
71166c65-4395-4b88-b42e-4501c6d4b79d,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
71166c65-4395-4b88-b42e-4501c6d4b79d,b48e86a7-8a9b-4700-9f92-c207b568ffbf
9af683ab-c344-4303-87eb-ecc1620db3b9,e81e547c-3e5f-44a1-b7b3-275ba97675fa
9af683ab-c344-4303-87eb-ecc1620db3b9,c666734d-66da-4e5a-afbd-f88c02dfafc3
9af683ab-c344-4303-87eb-ecc1620db3b9,d1189e89-aa14-44f5-856c-71b2773811f1
9af683ab-c344-4303-87eb-ecc1620db3b9,11012f6c-ecac-4d38-a695-a90010574b16
9af683ab-c344-4303-87eb-ecc1620db3b9,2e697f58-6498-4332-8ef3-db20cc0cb0a0
9af683ab-c344-4303-87eb-ecc1620db3b9,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
9af683ab-c344-4303-87eb-ecc1620db3b9,4a2d6ef5-d333-46fc-9bae-33394f3f0131
9af683ab-c344-4303-87eb-ecc1620db3b9,1751f50e-43b2-4fad-b144-d33d60e9c1f6
9af683ab-c344-4303-87eb-ecc1620db3b9,b48e86a7-8a9b-4700-9f92-c207b568ffbf
9af683ab-c344-4303-87eb-ecc1620db3b9,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
9af683ab-c344-4303-87eb-ecc1620db3b9,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
9af683ab-c344-4303-87eb-ecc1620db3b9,72786d4a-6bbe-4cb6-b014-baf9aceae6e5
9af683ab-c344-4303-87eb-ecc1620db3b9,41ff311d-6f91-4098-996e-1a44ed3a6efd
9af683ab-c344-4303-87eb-ecc1620db3b9,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
9af683ab-c344-4303-87eb-ecc1620db3b9,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
9af683ab-c344-4303-87eb-ecc1620db3b9,5cd381bc-be15-4061-915b-85d27497ce52
08189b09-fae6-4857-a2f6-b62ed91c82bf,5cd381bc-be15-4061-915b-85d27497ce52
08189b09-fae6-4857-a2f6-b62ed91c82bf,5d06b8ae-8cb9-478a-bab9-fd0206cce15c
08189b09-fae6-4857-a2f6-b62ed91c82bf,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
9cccde2a-3569-457b-8946-856289c1b1d1,c666734d-66da-4e5a-afbd-f88c02dfafc3
e39457a6-c21c-4b8c-98c2-a619bfee80ce,1751f50e-43b2-4fad-b144-d33d60e9c1f6
e39457a6-c21c-4b8c-98c2-a619bfee80ce,5cd381bc-be15-4061-915b-85d27497ce52
e39457a6-c21c-4b8c-98c2-a619bfee80ce,4a2d6ef5-d333-46fc-9bae-33394f3f0131
e39457a6-c21c-4b8c-98c2-a619bfee80ce,11012f6c-ecac-4d38-a695-a90010574b16
e39457a6-c21c-4b8c-98c2-a619bfee80ce,235ba958-e4c6-4e33-930e-682da136c01e
e39457a6-c21c-4b8c-98c2-a619bfee80ce,c666734d-66da-4e5a-afbd-f88c02dfafc3
e39457a6-c21c-4b8c-98c2-a619bfee80ce,e81e547c-3e5f-44a1-b7b3-275ba97675fa
e39457a6-c21c-4b8c-98c2-a619bfee80ce,075f6cf8-f08e-4f4e-a694-4da00be4a19e
e39457a6-c21c-4b8c-98c2-a619bfee80ce,41ff311d-6f91-4098-996e-1a44ed3a6efd
e39457a6-c21c-4b8c-98c2-a619bfee80ce,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
e39457a6-c21c-4b8c-98c2-a619bfee80ce,2e697f58-6498-4332-8ef3-db20cc0cb0a0
e39457a6-c21c-4b8c-98c2-a619bfee80ce,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
e39457a6-c21c-4b8c-98c2-a619bfee80ce,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
e39457a6-c21c-4b8c-98c2-a619bfee80ce,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
ed8bfde6-49b7-4d72-80e8-2d55078c4b5b,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
ed8bfde6-49b7-4d72-80e8-2d55078c4b5b,5cd381bc-be15-4061-915b-85d27497ce52
05037db5-a7b6-4ad3-91f1-1ebad80fc45c,0f934d48-a644-45e6-94f7-0f76f60fad15
02082a6c-8771-4e39-b211-96c3e7f8e7aa,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
02082a6c-8771-4e39-b211-96c3e7f8e7aa,0801884b-d630-4ba3-b104-115298683d4e
02082a6c-8771-4e39-b211-96c3e7f8e7aa,5cd381bc-be15-4061-915b-85d27497ce52
d48939bc-947b-4461-b8fd-1b000ebf32c4,11012f6c-ecac-4d38-a695-a90010574b16
d48939bc-947b-4461-b8fd-1b000ebf32c4,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
d48939bc-947b-4461-b8fd-1b000ebf32c4,c666734d-66da-4e5a-afbd-f88c02dfafc3
d48939bc-947b-4461-b8fd-1b000ebf32c4,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
d48939bc-947b-4461-b8fd-1b000ebf32c4,b48e86a7-8a9b-4700-9f92-c207b568ffbf
d48939bc-947b-4461-b8fd-1b000ebf32c4,0801884b-d630-4ba3-b104-115298683d4e
d48939bc-947b-4461-b8fd-1b000ebf32c4,a57324b4-75ee-46e1-aa79-0451262fd172
e3fb5c1b-995f-4a07-af88-6622510590e8,70aec89d-60f6-4dd1-863d-39cabf72e3b4
e3fb5c1b-995f-4a07-af88-6622510590e8,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
e3fb5c1b-995f-4a07-af88-6622510590e8,41ff311d-6f91-4098-996e-1a44ed3a6efd
e3fb5c1b-995f-4a07-af88-6622510590e8,5cd381bc-be15-4061-915b-85d27497ce52
e3fb5c1b-995f-4a07-af88-6622510590e8,e81e547c-3e5f-44a1-b7b3-275ba97675fa
e3fb5c1b-995f-4a07-af88-6622510590e8,2e697f58-6498-4332-8ef3-db20cc0cb0a0
e3fb5c1b-995f-4a07-af88-6622510590e8,0801884b-d630-4ba3-b104-115298683d4e
e3fb5c1b-995f-4a07-af88-6622510590e8,11012f6c-ecac-4d38-a695-a90010574b16
e3fb5c1b-995f-4a07-af88-6622510590e8,c666734d-66da-4e5a-afbd-f88c02dfafc3
e3fb5c1b-995f-4a07-af88-6622510590e8,4a2d6ef5-d333-46fc-9bae-33394f3f0131
e3fb5c1b-995f-4a07-af88-6622510590e8,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
e3fb5c1b-995f-4a07-af88-6622510590e8,78adfad0-b8b8-4d8d-ae0a-6b580dd26c35
e3fb5c1b-995f-4a07-af88-6622510590e8,235ba958-e4c6-4e33-930e-682da136c01e
e3fb5c1b-995f-4a07-af88-6622510590e8,fb8cf6db-03f9-4a24-8423-4bb83931ed1a
c8648697-09ae-406a-a786-c1240beb70a1,e81e547c-3e5f-44a1-b7b3-275ba97675fa
c8648697-09ae-406a-a786-c1240beb70a1,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
c8648697-09ae-406a-a786-c1240beb70a1,41ff311d-6f91-4098-996e-1a44ed3a6efd
c8648697-09ae-406a-a786-c1240beb70a1,fe25566a-e7d8-4a64-bf5c-4c464b755d5f
c8648697-09ae-406a-a786-c1240beb70a1,2703d729-3aa6-4e2b-a8be-fc6133159aef
a1f2e717-15cf-4781-9cc5-c19ca4ba4cf7,41ff311d-6f91-4098-996e-1a44ed3a6efd
a1f2e717-15cf-4781-9cc5-c19ca4ba4cf7,a92c65a8-2401-492e-ac6f-97d63dfc3ee9
2026824a-50fa-4fac-86ec-2a2347cbb48a,0f934d48-a644-45e6-94f7-0f76f60fad15
1a33e958-d172-46ab-8fa1-257e676eb68e,0f934d48-a644-45e6-94f7-0f76f60fad15
dff932db-7a83-4abb-a63e-1d3a5dfc313b,47b44ed9-2535-4f44-a7e7-2861e4fd2ae1
dff932db-7a83-4abb-a63e-1d3a5dfc313b,41ff311d-6f91-4098-996e-1a44ed3a6efd
8f330ffe-de75-4ef7-8bf3-7d33af176231,b48e86a7-8a9b-4700-9f92-c207b568ffbf
13554e0e-f1ac-47c7-bcb2-61a26eb031f5,b48e86a7-8a9b-4700-9f92-c207b568ffbf
